uid,study_day,weekday,hr,slot,weather,temp,loc,avail,steps30pre,send,steps10
19,14,3,22,4,cloudy,warm,shopping,False,1900.0,0,499.0
19,15,4,0,5,cloudy,mild,work,True,55.0,1,0.0
19,15,4,11,1,cloudy,mild,work,True,69.0,2,0.0
19,15,4,16,2,cloudy,cool,work,True,49.0,0,26.0
19,15,4,19,3,cloudy,mild,work,True,27.0,2,0.0
19,15,4,22,4,cloudy,mild,work,True,2207.0,1,107.0
19,16,5,0,5,cloudy,cool,work,True,0.0,1,0.0
19,16,5,11,1,cloudy,cool,work,True,0.0,2,0.0
19,16,5,16,2,clear,mild,work,True,93.0,0,0.0
19,16,5,19,3,clear,mild,work,False,895.0,0,813.0
19,16,5,22,4,clear,mild,dining,True,2010.0,2,91.0
19,17,6,0,5,clear,cool,work,True,0.0,0,0.0
19,17,6,11,1,clear,cool,work,True,0.0,2,0.0
19,17,6,16,2,clear,mild,service,False,1409.0,0,528.0
19,17,6,19,3,clear,warm,work,True,0.0,1,74.0
19,17,6,22,4,clear,warm,work,True,68.0,0,0.0
19,18,0,0,5,clear,mild,work,True,29.0,1,0.0
19,18,0,11,1,clear,cool,work,True,0.0,1,0.0
19,18,0,16,2,clear,warm,work,True,875.0,1,0.0
19,18,0,19,3,clear,warm,work,True,0.0,2,20.0
19,18,0,22,4,cloudy,warm,work,True,97.0,1,0.0
19,19,1,0,5,cloudy,mild,work,True,18.0,0,0.0
19,19,1,11,1,cloudy,cool,work,True,266.0,2,41.0
19,19,1,16,2,cloudy,mild,work,True,18.0,0,435.0
19,19,1,19,3,cloudy,cool,work,True,70.0,0,0.0
19,19,1,22,4,cloudy,cool,work,True,58.0,2,60.0
19,20,2,0,5,cloudy,cool,work,True,151.0,2,13.0
19,20,2,11,1,cloudy,cool,work,True,100.0,1,0.0
19,20,2,16,2,cloudy,cool,work,True,20.0,0,91.0
19,20,2,19,3,cloudy,cool,work,True,147.0,1,74.0
19,20,2,22,4,cloudy,cool,work,True,166.0,0,150.0
19,21,3,0,5,clear,cool,work,True,63.0,2,0.0
19,21,3,11,1,clear,freezing,work,True,277.0,2,24.0
19,21,3,16,2,clear,freezing,work,True,152.0,2,988.0
19,21,3,19,3,clear,freezing,work,True,430.0,0,35.0
19,21,3,22,4,cloudy,cool,work,True,71.0,0,0.0
19,22,4,0,5,cloudy,cool,work,True,38.0,0,0.0
19,22,4,11,1,clear,cold,work,True,79.0,0,0.0
19,22,4,16,2,cloudy,cool,shopping,True,96.0,0,19.0
19,22,4,19,3,cloudy,cool,activity,False,20.0,0,0.0
19,22,4,23,4,clear,cool,activity,False,337.0,0,323.0
19,23,5,1,5,clear,cold,shopping,True,268.0,0,0.0
19,23,5,12,1,cloudy,cold,shopping,True,0.0,0,19.0
19,23,5,17,2,clear,cool,dining,True,18.0,2,142.0
19,23,5,20,3,cloudy,cool,shopping,True,443.0,2,40.0
19,23,5,23,4,clear,cool,shopping,True,0.0,2,0.0
19,24,6,1,5,clear,cold,shopping,True,19.0,0,0.0
19,24,6,12,1,clear,cold,shopping,True,0.0,0,0.0
19,24,6,17,2,clear,cool,dining,False,1988.0,0,622.0
19,24,6,20,3,clear,mild,shopping,True,0.0,2,0.0
19,24,6,23,4,clear,cool,shopping,True,0.0,2,0.0
19,25,0,1,5,clear,cool,shopping,True,0.0,0,0.0
19,25,0,12,1,clear,cool,shopping,True,193.0,1,116.0
19,25,0,17,2,clear,mild,activity,False,0.0,0,3.0
19,25,0,20,3,clear,mild,shopping,True,12.0,1,0.0
19,25,0,23,4,clear,mild,work,True,786.0,2,0.0
19,26,1,1,5,cloudy,mild,work,True,0.0,0,0.0
19,26,1,12,1,cloudy,cool,work,True,0.0,1,0.0
19,26,1,17,2,clear,warm,work,True,75.0,0,46.0
19,26,1,20,3,cloudy,warm,work,True,65.0,0,0.0
19,26,1,23,4,cloudy,mild,work,True,0.0,2,0.0
19,27,2,1,5,cloudy,mild,work,True,0.0,0,0.0
19,27,2,12,1,cloudy,cool,work,True,0.0,0,157.0
19,27,2,20,3,cloudy,warm,work,True,77.0,1,325.0
19,27,2,23,4,cloudy,warm,work,True,957.0,2,13.0
19,28,3,1,5,cloudy,mild,work,True,386.0,2,458.0
19,28,3,12,1,cloudy,cool,work,True,0.0,2,2.0
19,28,3,17,2,cloudy,mild,service,False,383.0,0,153.0
19,28,3,20,3,clear,mild,work,True,0.0,2,1.0
19,28,3,23,4,clear,cool,work,True,0.0,0,0.0
19,29,4,1,5,clear,cool,work,True,0.0,0,0.0
19,29,4,12,1,clear,cool,work,True,1102.0,0,0.0
19,29,4,17,2,clear,cool,work,True,469.0,2,139.0
19,29,4,20,3,clear,cool,work,True,112.0,1,0.0
19,29,4,23,4,clear,cool,work,True,0.0,2,0.0
19,30,5,1,5,clear,cool,work,True,69.0,0,20.0
19,30,5,12,1,cloudy,cool,work,True,0.0,0,0.0
19,30,5,17,2,cloudy,mild,work,True,0.0,0,0.0
19,30,5,20,3,cloudy,mild,work,True,79.0,1,0.0
19,30,5,23,4,cloudy,mild,work,True,40.0,1,23.0
19,31,0,12,1,clear,cold,work,True,94.0,0,0.0
19,31,0,17,2,clear,cool,work,True,1762.0,1,215.0
19,31,0,20,3,clear,cool,work,True,816.0,1,18.0
19,31,0,23,4,clear,cool,work,True,118.0,0,0.0
19,32,1,1,5,clear,cool,work,True,32.0,2,73.0
19,32,1,12,1,clear,cool,work,True,1418.0,2,0.0
19,32,1,17,2,cloudy,cool,work,False,1439.0,0,231.0
19,32,1,20,3,cloudy,cool,work,True,0.0,2,0.0
19,32,1,23,4,cloudy,cool,work,False,303.0,0,922.0
19,33,2,1,5,cloudy,freezing,service,False,957.0,0,427.0
19,33,2,12,1,bad,cool,work,True,0.0,1,0.0
19,33,2,17,2,cloudy,cool,work,True,805.0,0,0.0
19,33,2,20,3,cloudy,mild,work,True,661.0,2,230.0
19,33,2,23,4,cloudy,cool,work,True,700.0,1,127.0
19,34,3,1,5,cloudy,cool,activity,True,1241.0,1,378.0
19,34,3,12,1,clear,cold,work,True,489.0,2,0.0
19,34,3,17,2,cloudy,cold,work,True,0.0,0,176.0
19,34,3,20,3,cloudy,cool,work,True,766.0,1,36.0
19,34,3,23,4,cloudy,cool,work,True,47.0,1,104.0
19,35,4,0,5,cloudy,cool,work,False,702.0,0,844.0
19,35,4,11,1,cloudy,cold,work,True,41.0,2,31.0
19,35,4,16,2,cloudy,cool,work,True,122.0,1,60.0
19,35,4,19,3,cloudy,cool,work,True,0.0,1,0.0
19,35,4,22,4,cloudy,cool,work,True,63.0,1,205.0
19,36,5,0,5,cloudy,cool,work,True,0.0,0,0.0
19,36,5,11,1,clear,cold,work,True,0.0,2,0.0
19,36,5,16,2,cloudy,cool,work,True,48.0,1,0.0
19,36,5,19,3,cloudy,cool,work,True,84.0,2,15.0
19,36,5,22,4,cloudy,cool,work,True,368.0,1,0.0
19,37,6,0,5,bad,cool,work,True,0.0,2,0.0
19,37,6,12,1,cloudy,cool,work,True,0.0,2,31.0
19,37,6,17,2,clear,mild,shopping,False,1120.0,0,200.0
19,37,6,20,3,clear,mild,work,True,82.0,1,24.0
19,37,6,23,4,clear,cool,work,True,56.0,2,0.0
19,38,0,1,5,clear,cool,work,True,0.0,0,0.0
19,38,0,12,1,clear,cold,work,True,18.0,0,0.0
19,38,0,17,2,clear,mild,dining,True,1367.0,1,639.0
19,38,0,20,3,clear,mild,work,True,442.0,0,0.0
19,38,0,23,4,clear,mild,home,False,586.0,0,537.0
19,39,1,1,5,clear,mild,work,True,94.0,0,0.0
19,39,1,12,1,clear,cool,work,True,228.0,2,0.0
19,39,1,20,3,clear,warm,work,True,33.0,1,0.0
19,39,1,23,4,clear,mild,work,True,150.0,2,21.0
19,40,2,1,5,clear,mild,work,True,265.0,1,0.0
19,40,2,12,1,clear,cool,work,True,100.0,2,0.0
19,40,2,17,2,clear,warm,work,True,173.0,0,716.0
19,40,2,20,3,clear,warm,work,True,253.0,0,51.0
19,40,2,23,4,clear,mild,work,True,569.0,1,24.0
19,41,3,1,5,clear,cool,work,True,0.0,0,57.0
19,41,3,12,1,cloudy,cool,work,True,134.0,0,0.0
19,41,3,17,2,cloudy,mild,activity,False,679.0,0,239.0
20,1,3,18,3,cloudy,freezing,work,True,97.0,0,0.0
20,1,3,21,4,cloudy,cool,home,True,264.0,0,119.0
20,1,3,23,5,cloudy,cool,home,True,0.0,0,161.0
20,2,4,12,1,clear,cold,work,True,334.0,2,377.0
20,2,4,16,2,cloudy,cool,work,True,0.0,1,225.0
20,2,4,18,3,cloudy,cool,work,True,411.0,0,0.0
20,2,4,21,4,cloudy,cool,home,True,31.0,0,166.0
20,2,4,23,5,cloudy,cool,shopping,True,32.0,0,0.0
20,3,5,12,1,cloudy,cold,home,True,0.0,1,0.0
20,3,5,16,2,cloudy,cool,home,True,99.0,0,20.0
20,3,5,18,3,cloudy,cool,home,True,360.0,0,79.0
20,3,5,21,4,cloudy,cool,home,True,0.0,0,0.0
20,3,5,23,5,cloudy,cold,home,True,187.0,1,0.0
20,4,6,12,1,cloudy,cold,home,True,0.0,2,0.0
20,4,6,16,2,cloudy,cool,home,True,279.0,1,174.0
20,4,6,18,3,cloudy,cool,shopping,True,25.0,0,0.0
20,4,6,21,4,clear,cool,activity,True,253.0,0,0.0
20,4,6,23,5,clear,cold,home,True,88.0,1,0.0
20,5,0,12,1,clear,cold,work,True,240.0,0,0.0
20,5,0,16,2,cloudy,cool,work,False,0.0,0,75.0
20,5,0,18,3,clear,mild,work,True,0.0,1,64.0
20,5,0,21,4,clear,mild,service,False,384.0,0,19.0
20,5,0,23,5,clear,mild,home,True,28.0,0,0.0
20,6,1,12,1,cloudy,cool,dining,False,247.0,0,0.0
20,6,1,16,2,clear,mild,work,True,215.0,1,323.0
20,6,1,18,3,cloudy,warm,work,True,45.0,2,0.0
20,6,1,21,4,cloudy,mild,home,True,137.0,2,0.0
20,7,2,12,1,cloudy,cool,work,True,260.0,1,0.0
20,7,2,16,2,cloudy,cool,activity,True,0.0,0,61.0
20,7,2,18,3,cloudy,mild,work,True,0.0,2,409.0
20,7,2,21,4,cloudy,mild,home,True,158.0,0,0.0
20,7,2,23,5,cloudy,mild,home,True,0.0,0,200.0
20,8,3,12,1,cloudy,cool,work,True,214.0,0,0.0
20,8,3,16,2,cloudy,mild,work,True,13.0,0,0.0
20,8,3,18,3,cloudy,mild,work,True,491.0,2,0.0
20,8,3,21,4,clear,mild,activity,True,356.0,1,20.0
20,8,3,23,5,clear,cool,home,True,198.0,2,20.0
20,9,4,12,1,cloudy,cool,work,True,171.0,1,18.0
20,9,4,16,2,clear,cool,work,True,0.0,2,0.0
20,9,4,18,3,clear,cool,work,True,517.0,0,202.0
20,9,4,21,4,cloudy,cool,shopping,False,212.0,0,0.0
20,9,4,23,5,clear,cool,dining,True,0.0,1,0.0
20,10,5,12,1,bad,cool,home,True,0.0,2,0.0
20,10,5,16,2,cloudy,mild,activity,True,176.0,0,121.0
20,10,5,18,3,cloudy,mild,home,True,495.0,0,461.0
20,10,5,21,4,cloudy,mild,service,False,0.0,0,112.0
20,10,5,23,5,cloudy,mild,activity,True,34.0,1,104.0
20,11,6,12,1,cloudy,cool,home,True,0.0,2,0.0
20,11,6,16,2,clear,cool,service,True,82.0,0,291.0
20,11,6,21,4,cloudy,cool,service,True,150.0,0,0.0
20,11,6,23,5,cloudy,cool,home,True,54.0,0,0.0
20,12,0,12,1,clear,cold,work,True,267.0,2,24.0
20,12,0,16,2,clear,cool,work,True,0.0,2,0.0
20,12,0,18,3,clear,cool,work,True,0.0,0,30.0
20,12,0,21,4,clear,cool,home,True,116.0,0,19.0
20,12,0,23,5,clear,cool,activity,True,0.0,1,0.0
20,13,1,12,1,clear,cool,work,True,240.0,1,36.0
20,13,1,16,2,clear,cool,work,True,180.0,2,0.0
20,13,1,18,3,cloudy,cool,work,True,193.0,1,0.0
20,13,1,21,4,cloudy,cool,dining,False,122.0,0,22.0
20,13,1,23,5,cloudy,cool,home,True,26.0,0,97.0
20,14,2,12,1,bad,cool,work,True,85.0,0,0.0
20,14,2,16,2,cloudy,cool,work,True,129.0,0,0.0
20,14,2,18,3,cloudy,cool,work,True,0.0,0,0.0
20,14,2,21,4,cloudy,mild,home,True,401.0,2,0.0
20,14,2,23,5,cloudy,cool,home,True,108.0,1,107.0
20,15,3,12,1,cloudy,cold,work,True,222.0,0,47.0
20,15,3,16,2,cloudy,cool,work,True,0.0,2,0.0
20,15,3,18,3,cloudy,cool,dining,True,0.0,0,47.0
20,15,3,21,4,cloudy,cool,service,False,259.0,0,79.0
20,15,3,23,5,cloudy,cool,service,True,48.0,2,68.0
20,16,4,12,1,cloudy,cool,work,True,214.0,2,0.0
20,16,4,16,2,cloudy,cool,work,True,355.0,2,210.0
20,16,4,18,3,cloudy,cool,work,True,81.0,1,75.0
20,16,4,21,4,cloudy,cool,home,True,0.0,2,0.0
20,16,4,23,5,cloudy,cool,home,True,18.0,0,0.0
20,17,5,12,1,cloudy,cool,home,True,0.0,1,0.0
20,17,5,16,2,cloudy,cool,activity,True,148.0,0,0.0
20,17,5,18,3,cloudy,cool,service,False,439.0,0,0.0
20,17,5,21,4,cloudy,cool,home,True,352.0,2,0.0
20,17,5,23,5,cloudy,cool,activity,True,192.0,0,0.0
20,18,6,13,1,cloudy,cool,home,True,0.0,0,0.0
20,18,6,17,2,clear,mild,activity,True,56.0,2,75.0
20,18,6,19,3,clear,mild,home,True,780.0,0,0.0
20,18,6,22,4,clear,cool,home,True,0.0,0,0.0
20,19,0,0,5,clear,cool,home,True,0.0,1,0.0
20,19,0,17,2,clear,mild,work,True,50.0,0,0.0
20,19,0,19,3,clear,mild,work,True,23.0,2,44.0
20,19,0,22,4,clear,mild,service,True,291.0,1,0.0
20,20,1,0,5,clear,mild,home,True,68.0,1,0.0
20,20,1,13,1,clear,cool,work,True,299.0,0,0.0
20,20,1,17,2,clear,warm,work,True,0.0,2,92.0
20,20,1,19,3,clear,warm,work,True,31.0,0,0.0
20,20,1,22,4,clear,mild,service,True,134.0,2,0.0
20,21,2,0,5,clear,cool,home,True,95.0,0,37.0
20,21,2,13,1,clear,cool,work,True,524.0,0,0.0
20,21,2,17,2,clear,warm,work,True,238.0,0,22.0
20,21,2,19,3,clear,warm,work,True,0.0,2,0.0
20,21,2,22,4,cloudy,mild,dining,True,350.0,1,250.0
20,22,3,0,5,clear,mild,home,True,0.0,1,18.0
20,22,3,13,1,bad,cool,work,True,0.0,1,0.0
20,22,3,17,2,cloudy,mild,work,True,26.0,1,13.0
20,22,3,19,3,cloudy,mild,work,True,364.0,0,163.0
20,22,3,22,4,cloudy,mild,service,False,99.0,0,0.0
20,23,4,0,5,cloudy,mild,shopping,True,143.0,1,21.0
20,23,4,13,1,bad,cool,work,True,171.0,1,0.0
20,23,4,17,2,cloudy,cool,work,True,97.0,0,153.0
20,23,4,19,3,cloudy,cool,work,True,69.0,1,50.0
20,23,4,22,4,cloudy,cool,shopping,True,0.0,2,73.0
20,24,5,0,5,cloudy,cool,dining,True,223.0,0,0.0
20,24,5,13,1,cloudy,cool,home,True,90.0,2,0.0
20,24,5,17,2,cloudy,cool,home,True,0.0,1,39.0
20,24,5,19,3,cloudy,cool,activity,True,37.0,0,0.0
20,24,5,22,4,cloudy,cool,home,True,73.0,2,0.0
20,25,6,0,5,clear,cool,home,True,48.0,2,0.0
20,25,6,13,1,clear,cold,home,True,0.0,1,0.0
20,25,6,17,2,clear,cool,home,True,210.0,0,0.0
20,25,6,19,3,clear,cool,home,True,164.0,1,150.0
20,25,6,22,4,clear,cool,dining,True,0.0,1,0.0
20,26,0,0,5,clear,cold,activity,True,84.0,2,0.0
20,26,0,13,1,clear,cold,work,True,39.0,0,0.0
20,26,0,17,2,clear,cool,service,False,305.0,0,232.0
20,26,0,19,3,clear,cool,work,True,269.0,0,0.0
20,26,0,22,4,clear,cool,home,True,29.0,0,0.0
20,27,1,0,5,clear,cool,service,True,285.0,0,18.0
20,27,1,13,1,bad,cool,work,True,51.0,1,0.0
20,27,1,17,2,cloudy,cool,work,True,157.0,1,76.0
20,27,1,19,3,cloudy,cool,work,True,356.0,2,0.0
20,27,1,22,4,cloudy,cool,home,True,120.0,0,117.0
20,28,2,0,5,cloudy,cool,home,True,73.0,2,0.0
20,28,2,13,1,clear,cold,service,False,193.0,0,0.0
20,28,2,17,2,clear,cool,work,True,39.0,0,0.0
20,28,2,19,3,clear,cool,work,True,0.0,0,0.0
20,28,2,22,4,clear,cool,service,True,165.0,0,56.0
20,29,3,0,5,clear,cool,home,True,20.0,2,56.0
20,29,3,13,1,cloudy,cool,work,True,22.0,0,0.0
20,29,3,17,2,cloudy,cool,service,True,0.0,2,282.0
20,29,3,19,3,cloudy,cool,work,True,0.0,2,0.0
20,29,3,22,4,bad,cool,home,True,334.0,1,0.0
20,30,4,0,5,bad,cool,home,True,359.0,2,202.0
20,30,4,13,1,cloudy,cold,work,True,223.0,1,0.0
20,30,4,17,2,cloudy,cold,service,True,107.0,1,0.0
20,30,4,19,3,cloudy,cold,work,True,0.0,0,400.0
20,30,4,22,4,cloudy,cold,service,False,52.0,0,77.0
20,31,5,0,5,cloudy,cold,home,True,0.0,2,0.0
20,31,5,13,1,cloudy,cold,home,True,0.0,2,0.0
20,31,5,17,2,cloudy,cool,service,True,90.0,2,0.0
20,31,5,19,3,clear,cool,home,True,122.0,2,20.0
20,31,5,22,4,clear,cool,home,True,0.0,1,0.0
20,32,6,0,5,cloudy,cool,service,True,460.0,2,0.0
20,32,6,13,1,clear,cool,home,True,0.0,2,0.0
20,32,6,17,2,clear,mild,service,True,84.0,1,35.0
20,32,6,19,3,clear,mild,home,True,343.0,0,215.0
20,32,6,22,4,clear,cool,service,True,103.0,0,16.0
20,33,0,0,5,clear,cool,service,False,61.0,0,42.0
20,33,0,13,1,clear,cold,work,True,40.0,2,0.0
20,33,0,17,2,clear,mild,dining,True,0.0,1,125.0
20,33,0,19,3,clear,mild,work,True,0.0,0,0.0
20,33,0,22,4,cloudy,cool,home,True,391.0,2,18.0
20,34,1,0,5,cloudy,cool,service,True,55.0,0,18.0
20,34,1,13,1,cloudy,cool,work,True,28.0,1,121.0
20,34,1,17,2,cloudy,cool,work,True,12.0,2,0.0
20,34,1,19,3,cloudy,mild,work,True,265.0,0,21.0
20,34,1,22,4,cloudy,cool,service,True,97.0,2,45.0
20,35,2,0,5,cloudy,cool,home,True,86.0,0,23.0
20,35,2,13,1,clear,cool,work,True,50.0,1,0.0
20,35,2,17,2,cloudy,mild,work,True,0.0,0,0.0
20,35,2,19,3,cloudy,cool,work,True,0.0,2,247.0
20,35,2,22,4,bad,mild,service,True,295.0,2,74.0
20,36,3,0,5,cloudy,mild,service,True,153.0,1,0.0
20,36,3,13,1,cloudy,cool,work,True,0.0,0,0.0
20,36,3,17,2,cloudy,cool,dining,True,0.0,2,93.0
20,36,3,19,3,clear,cool,work,True,100.0,0,0.0
20,36,3,22,4,clear,cool,service,True,493.0,0,280.0
20,37,4,0,5,clear,cold,home,True,378.0,2,20.0
20,37,4,13,1,clear,cold,work,True,0.0,1,0.0
20,37,4,17,2,cloudy,cold,service,True,216.0,0,81.0
20,37,4,19,3,clear,cool,service,True,46.0,1,0.0
20,37,4,22,4,clear,cold,home,True,120.0,0,0.0
20,38,5,0,5,clear,cold,service,True,88.0,1,0.0
20,38,5,13,1,bad,cold,service,True,54.0,2,25.0
20,38,5,17,2,bad,cold,dining,False,164.0,0,0.0
20,38,5,19,3,bad,cold,home,True,254.0,2,0.0
20,38,5,22,4,bad,cold,activity,False,255.0,0,0.0
20,39,6,0,5,bad,cold,shopping,True,17.0,0,126.0
20,39,6,13,1,clear,freezing,home,True,0.0,0,0.0
20,39,6,17,2,clear,cold,home,True,129.0,0,107.0
20,39,6,19,3,clear,cold,service,True,199.0,1,85.0
20,39,6,22,4,clear,cold,home,True,117.0,1,83.0
20,40,0,0,5,clear,freezing,service,True,0.0,1,0.0
20,40,0,13,1,cloudy,freezing,work,True,149.0,2,0.0
20,40,0,17,2,cloudy,cold,work,True,0.0,0,56.0
20,40,0,19,3,cloudy,cold,work,True,72.0,1,88.0
20,40,0,22,4,cloudy,cold,home,True,93.0,2,128.0
20,41,1,0,5,cloudy,cold,home,True,118.0,0,0.0
20,41,1,13,1,cloudy,cold,work,True,174.0,0,0.0
20,41,1,17,2,cloudy,cold,work,True,0.0,2,98.0
20,41,1,19,3,cloudy,cool,service,True,0.0,0,0.0
20,41,1,22,4,clear,cold,service,False,56.0,0,0.0
20,42,2,0,5,clear,cold,service,True,70.0,0,100.0
20,42,2,13,1,clear,cold,work,True,22.0,1,0.0
20,42,2,17,2,clear,cool,work,True,28.0,0,0.0
20,42,2,19,3,clear,cool,work,True,0.0,0,24.0
20,42,2,22,4,clear,cool,service,True,0.0,2,0.0
20,43,3,0,5,cloudy,cool,service,True,0.0,0,0.0
20,43,3,13,1,bad,cool,activity,True,0.0,0,0.0
20,43,3,17,2,cloudy,cool,service,True,28.0,0,20.0
20,43,3,19,3,cloudy,cool,service,True,146.0,1,0.0
20,44,4,13,1,bad,cool,activity,True,0.0,0,0.0
20,44,4,17,2,bad,cool,home,True,65.0,1,0.0
20,44,4,19,3,cloudy,cool,home,True,206.0,1,105.0
20,44,4,22,4,cloudy,cold,home,True,39.0,0,52.0
20,45,5,0,5,cloudy,freezing,home,True,314.0,2,0.0
20,45,5,13,1,cloudy,cold,home,True,0.0,2,0.0
20,45,5,17,2,cloudy,cold,home,True,0.0,0,45.0
20,45,5,19,3,cloudy,cold,service,True,0.0,0,0.0
20,45,5,22,4,clear,cold,service,True,0.0,2,41.0
20,46,6,0,5,clear,cold,service,True,230.0,0,0.0
20,46,6,13,1,clear,freezing,home,True,0.0,1,0.0
20,46,6,17,2,clear,cold,home,True,227.0,0,111.0
20,46,6,19,3,clear,cold,home,True,94.0,2,343.0
20,46,6,22,4,clear,cold,service,True,51.0,0,0.0
20,47,0,0,5,clear,cold,home,True,36.0,0,0.0
20,47,0,13,1,clear,cold,work,True,199.0,2,0.0
20,47,0,17,2,clear,cool,work,True,228.0,0,0.0
20,47,0,19,3,clear,cool,work,True,94.0,0,0.0
20,47,0,22,4,clear,cold,home,True,191.0,1,125.0
21,1,3,18,3,cloudy,mild,work,True,0.0,2,561.0
21,1,3,21,4,cloudy,mild,service,False,821.0,0,0.0
21,1,3,23,5,cloudy,mild,dining,True,1431.0,0,526.0
21,2,4,13,1,cloudy,cool,activity,True,127.0,2,0.0
21,2,4,15,2,cloudy,cool,activity,False,629.0,0,0.0
21,2,4,18,3,cloudy,cool,activity,True,261.0,1,299.0
21,2,4,21,4,cloudy,cool,service,True,69.0,1,228.0
21,2,4,23,5,cloudy,cool,service,True,604.0,2,125.0
21,3,5,13,1,cloudy,cool,shopping,False,272.0,0,0.0
21,3,5,15,2,cloudy,cool,home,True,539.0,0,164.0
21,3,5,18,3,cloudy,mild,home,True,622.0,0,196.0
21,3,5,21,4,bad,mild,shopping,False,0.0,0,0.0
21,3,5,23,5,cloudy,mild,service,True,182.0,0,0.0
21,4,6,13,1,clear,cool,home,True,0.0,2,0.0
21,4,6,15,2,clear,cool,home,True,931.0,2,118.0
21,4,6,18,3,clear,mild,home,False,3525.0,0,593.0
21,4,6,21,4,clear,mild,home,True,140.0,2,153.0
21,4,6,23,5,clear,cool,home,True,230.0,2,36.0
21,5,0,13,1,clear,cold,work,False,644.0,0,454.0
21,5,0,15,2,clear,cool,work,True,0.0,0,406.0
21,5,0,18,3,clear,cool,work,True,0.0,2,0.0
21,5,0,21,4,clear,cool,home,True,1023.0,2,931.0
21,5,0,23,5,clear,cool,home,True,0.0,0,0.0
21,6,1,13,1,clear,cool,work,True,752.0,0,0.0
21,6,1,15,2,clear,cool,work,True,0.0,1,227.0
21,6,1,18,3,cloudy,cool,work,True,389.0,1,0.0
21,6,1,21,4,cloudy,cool,service,True,291.0,2,0.0
21,6,1,23,5,cloudy,cool,service,True,21.0,2,40.0
21,7,2,13,1,cloudy,cool,home,True,0.0,2,171.0
21,7,2,15,2,cloudy,cool,work,True,83.0,1,0.0
21,7,2,18,3,bad,mild,work,True,0.0,1,0.0
21,7,2,21,4,cloudy,mild,work,True,0.0,2,0.0
21,7,2,23,5,cloudy,cool,home,True,398.0,0,115.0
21,8,3,13,1,cloudy,cold,work,True,324.0,1,0.0
21,8,3,15,2,cloudy,cold,work,True,340.0,1,0.0
21,8,3,18,3,cloudy,cool,work,True,0.0,1,140.0
21,8,3,21,4,cloudy,cool,home,True,292.0,1,30.0
21,8,3,23,5,cloudy,cool,home,True,63.0,2,639.0
21,9,4,13,1,cloudy,cool,work,True,0.0,1,0.0
21,9,4,15,2,cloudy,cool,work,True,233.0,1,0.0
21,9,4,18,3,cloudy,cool,work,True,39.0,2,109.0
21,9,4,21,4,cloudy,cool,service,True,538.0,0,0.0
21,9,4,23,5,cloudy,cool,dining,False,155.0,0,0.0
21,10,5,13,1,cloudy,cool,service,False,22.0,0,170.0
21,10,5,15,2,cloudy,cool,service,True,1007.0,0,70.0
21,10,5,18,3,bad,cool,service,True,732.0,2,564.0
21,10,5,21,4,cloudy,cool,service,False,248.0,0,308.0
21,10,5,23,5,cloudy,cool,service,True,116.0,1,31.0
21,11,6,14,1,clear,cool,activity,True,604.0,2,105.0
21,11,6,16,2,cloudy,cool,service,True,0.0,2,18.0
21,11,6,19,3,clear,mild,service,True,573.0,0,0.0
21,11,6,22,4,clear,cool,home,False,606.0,0,121.0
21,12,0,0,5,clear,cool,home,True,0.0,1,18.0
21,12,0,14,1,clear,cool,work,True,696.0,2,168.0
21,12,0,16,2,clear,mild,work,True,0.0,2,0.0
21,12,0,19,3,clear,mild,work,True,0.0,0,0.0
21,12,0,22,4,clear,mild,home,True,922.0,1,420.0
21,13,1,0,5,clear,mild,home,True,39.0,1,0.0
21,13,1,14,1,clear,cool,work,True,0.0,2,0.0
21,13,1,16,2,clear,mild,work,True,162.0,0,118.0
21,13,1,19,3,clear,warm,work,True,24.0,2,0.0
21,13,1,22,4,clear,mild,home,True,3533.0,0,1126.0
21,14,2,0,5,clear,cool,home,True,0.0,0,18.0
21,14,2,14,1,clear,cool,work,True,513.0,0,41.0
21,14,2,16,2,clear,mild,work,True,326.0,1,22.0
21,14,2,19,3,clear,warm,work,True,89.0,2,0.0
21,14,2,22,4,clear,mild,home,True,807.0,1,26.0
21,15,3,0,5,clear,mild,home,True,644.0,0,60.0
21,15,3,14,1,bad,mild,work,True,0.0,0,0.0
21,15,3,16,2,cloudy,mild,work,True,206.0,2,0.0
21,15,3,19,3,cloudy,mild,service,False,1370.0,0,512.0
21,15,3,22,4,cloudy,mild,home,True,183.0,0,388.0
21,16,4,0,5,cloudy,mild,home,True,18.0,0,44.0
21,16,4,14,1,cloudy,cool,work,True,181.0,0,0.0
21,16,4,16,2,cloudy,cool,work,True,0.0,1,0.0
21,16,4,19,3,cloudy,cool,work,True,147.0,0,145.0
21,16,4,22,4,cloudy,cool,shopping,False,695.0,0,385.0
21,17,5,0,5,cloudy,cool,home,True,519.0,2,0.0
21,17,5,14,1,clear,cool,activity,True,1245.0,2,24.0
21,17,5,16,2,cloudy,cool,activity,True,495.0,2,106.0
21,17,5,19,3,cloudy,cool,activity,True,320.0,0,0.0
21,17,5,22,4,cloudy,cool,home,True,365.0,1,288.0
21,18,6,0,5,clear,cool,home,True,0.0,1,18.0
21,18,6,14,1,clear,cold,home,True,129.0,2,32.0
21,18,6,16,2,clear,cool,service,True,0.0,2,472.0
21,18,6,19,3,clear,cool,home,True,411.0,0,24.0
21,18,6,22,4,clear,cool,home,True,197.0,2,77.0
21,19,0,0,5,clear,cold,home,True,191.0,1,220.0
