user.index,decision.index.nogap,datetime,date,sugg.select.utime,sugg.select.slot,is.randomized,avail,send,send.active,send.sedentary,returned.message,sugg.response.utime,response,recognized.activity,location_group,dec.location.category,dec.weather.condition,dec.temperature,jbsteps30,jbsteps30pre
18,53.0,2015-10-23 15:30:00,2015-10-23,2015-10-23 15:30:00,2,False,True,False,False,False,donotnotify,,,STILL,Food & Dining,"restaurant,bar,food,point_of_interest,establishment",Mostly Cloudy,12.1,0.0,0.0
18,55.0,2015-10-23 22:00:00,2015-10-23,2015-10-23 22:00:00,4,False,False,False,False,False,donotnotify,,,IN_VEHICLE,Leisure & Entertainment- Indoor Low-Activity,"night_club,home_goods_store,store,point_of_interest,establishment",Clear,25.0,281.0,342.0
18,56.0,2015-10-24 00:30:00,2015-10-24,2015-10-24 00:30:00,5,True,False,False,False,False,donotnotify,,,ON_FOOT,Food & Dining,"casino,bar,point_of_interest,establishment",Clear,25.7,639.0,320.0
18,57.0,2015-10-24 09:00:00,2015-10-24,2015-10-24 09:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Food & Dining,"store,bar,casino,shopping_mall,point_of_interest,establishment",Partly Cloudy,13.9,0.0,0.0
18,58.0,2015-10-24 15:30:00,2015-10-24,2015-10-24 15:30:00,2,False,True,False,False,False,donotnotify,,,STILL,Food & Dining,"store,bar,casino,shopping_mall,point_of_interest,establishment",Clear,23.8,0.0,16.0
18,60.0,2015-10-24 22:00:00,2015-10-24,2015-10-24 22:00:00,4,True,True,True,True,False,How about taking a few laps at the mall this weekend Maybe its a clich but heysteps are steps,2015-10-24 22:32:20,no_response,STILL,Food & Dining,"bakery,store,cafe,bar,restaurant,food,point_of_interest,establishment",Clear,22.9,293.0,0.0
18,61.0,2015-10-25 00:30:00,2015-10-25,2015-10-25 00:30:00,5,True,True,True,False,True,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,2015-10-25 00:40:40,bad,STILL,Food & Dining,"restaurant,food,point_of_interest,establishment",Partly Cloudy,20.3,38.0,0.0
18,62.0,2015-10-25 09:00:00,2015-10-25,2015-10-25 09:00:00,1,True,True,True,True,False,Busy weekend We can help you plan ahead Where might you find a few 1015 minute slots for walks,2015-10-25 09:33:43,no_response,STILL,Food & Dining,"bar,restaurant,food,point_of_interest,establishment",Clear,15.3,0.0,0.0
18,66.0,2015-10-26 00:30:00,2015-10-26,2015-10-26 00:30:00,5,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,8.0,0.0,0.0
18,67.0,2015-10-26 09:00:00,2015-10-26,2015-10-26 09:00:00,1,True,True,True,True,False,How much more productive would you feel for the rest of the day if you took a 10 minute walk now,2015-10-26 09:31:38,no_response,STILL,Home,home,Clear,3.1,0.0,0.0
18,68.0,2015-10-26 15:30:00,2015-10-26,2015-10-26 15:30:00,2,True,True,True,True,False,30min of walking can have many health benefits including reducing the risk of osteoporosis some cancers How about 15min now 15min later,2015-10-26 15:45:53,good,STILL,Home,home,Clear,13.4,0.0,0.0
18,69.0,2015-10-26 19:00:00,2015-10-26,2015-10-26 19:00:00,3,True,True,True,True,False,How about taking a few minutes to enjoy nature Head outside walk until you see a wild animal even if its just a squirrel,2015-10-26 19:34:06,no_response,STILL,Home,home,Partly Cloudy,15.4,0.0,89.0
18,70.0,2015-10-26 22:00:00,2015-10-26,2015-10-26 22:00:00,4,True,True,True,False,True,Quick lets stretch Stand up reeeeach for the sky reeeeach for your toes and repeat Feels good doesnt it,2015-10-26 22:34:06,no_response,STILL,Home,home,Partly Cloudy,13.0,143.0,0.0
18,71.0,2015-10-27 00:30:00,2015-10-27,2015-10-27 00:30:00,5,False,True,False,False,False,donotnotify,,,STILL,Food & Dining,"restaurant,food,point_of_interest,establishment",Mostly Cloudy,9.3,153.0,459.0
18,72.0,2015-10-27 09:00:00,2015-10-27,2015-10-27 09:00:00,1,True,True,True,False,True,Good morning When you get to work how about going for a 510 minute walk before settling in at your desk,2015-10-27 09:31:43,no_response,STILL,Home,home,Clear,6.2,25.0,0.0
18,73.0,2015-10-27 15:30:00,2015-10-27,2015-10-27 15:30:00,2,False,True,False,False,False,donotnotify,,,STILL,Clothing & Fashion Store,"clothing_store,store,point_of_interest,establishment",Partly Cloudy,11.7,358.0,442.0
18,74.0,2015-10-27 19:00:00,2015-10-27,2015-10-27 19:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Work,work,Mostly Cloudy,12.8,67.0,166.0
18,75.0,2015-10-27 22:00:00,2015-10-27,2015-10-27 22:00:00,4,False,False,False,False,False,donotnotify,,,IN_VEHICLE,Clothing & Fashion Store,"clothing_store,store,point_of_interest,establishment",Partly Cloudy,12.0,64.0,326.0
18,77.0,2015-10-28 09:00:00,2015-10-28,2015-10-28 09:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Rain,11.4,36.0,0.0
18,78.0,2015-10-28 15:30:00,2015-10-28,2015-10-28 15:30:00,2,False,True,False,False,False,donotnotify,,,STILL,Work,work,Overcast,13.9,0.0,0.0
18,79.0,2015-10-28 19:00:00,2015-10-28,2015-10-28 19:00:00,3,True,True,True,True,False,How about taking a few minutes to enjoy nature Head outside walk until you see a wild animal even if its just a squirrel,2015-10-28 19:32:10,no_response,STILL,Work,work,Overcast,15.0,0.0,0.0
18,82.0,2015-10-29 09:00:00,2015-10-29,2015-10-29 09:00:00,1,True,True,True,True,False,Hey youre pretty tough Do you think you can take a brisk 15min walk before heading to work to rev up your body for the day,2015-10-29 09:31:58,no_response,STILL,Home,home,Overcast,6.2,0.0,0.0
18,83.0,2015-10-29 15:30:00,2015-10-29,2015-10-29 15:30:00,2,False,True,False,False,False,donotnotify,,,STILL,Work,work,Partly Cloudy,5.6,22.0,46.0
18,84.0,2015-10-29 19:00:00,2015-10-29,2015-10-29 19:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Work,work,Overcast,6.1,397.0,229.0
18,85.0,2015-10-29 22:00:00,2015-10-29,2015-10-29 22:00:00,4,True,False,False,False,False,donotnotify,,,IN_VEHICLE,Grocery & Convenience Store,"convenience_store,food,store,point_of_interest,establishment",Overcast,7.2,99.0,101.0
18,86.0,2015-10-30 00:30:00,2015-10-30,2015-10-30 00:30:00,5,False,True,False,False,False,donotnotify,,,STILL,Home,home,Overcast,7.3,0.0,82.0
18,87.0,2015-10-30 09:00:00,2015-10-30,2015-10-30 09:00:00,1,True,True,True,True,False,A short jaunt through the neighborhood this morning would be a great way to start the day Can you make it happen,2015-10-30 09:31:56,no_response,STILL,Home,home,Overcast,5.3,69.0,0.0
18,88.0,2015-10-30 15:30:00,2015-10-30,2015-10-30 15:30:00,2,False,True,False,False,False,donotnotify,,,STILL,Work,work,Overcast,8.9,0.0,19.0
18,89.0,2015-10-30 19:00:00,2015-10-30,2015-10-30 19:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Work,work,Overcast,10.0,18.0,127.0
18,90.0,2015-10-30 22:00:00,2015-10-30,2015-10-30 22:00:00,4,True,False,False,False,False,donotnotify,,,IN_VEHICLE,Clothing & Fashion Store,"clothing_store,store,point_of_interest,establishment",Overcast,10.6,168.0,78.0
18,91.0,2015-10-31 00:30:00,2015-10-31,2015-10-31 00:30:00,5,True,True,True,False,True,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,2015-10-31 01:01:54,no_response,STILL,Food & Dining,"restaurant,food,point_of_interest,establishment",Overcast,8.0,67.0,36.0
18,92.0,2015-10-31 09:00:00,2015-10-31,2015-10-31 09:00:00,1,True,True,True,True,False,Hey youre pretty tough Do you think you can take a brisk 15min walk before heading to work to rev up your body for the day,2015-10-31 09:32:35,no_response,STILL,Home,home,Partly Cloudy,6.2,0.0,0.0
18,93.0,2015-10-31 15:30:00,2015-10-31,2015-10-31 15:30:00,2,False,True,False,False,False,donotnotify,,,STILL,Home,home,Overcast,9.9,157.0,27.0
18,94.0,2015-10-31 19:00:00,2015-10-31,2015-10-31 19:00:00,3,True,True,True,True,False,How about taking a few minutes to enjoy nature Head outside walk until you see a wild animal even if its just a squirrel,,,STILL,Home,home,Overcast,10.1,25.0,0.0
18,95.0,2015-10-31 22:00:00,2015-10-31,2015-10-31 22:00:00,4,False,True,False,False,False,donotnotify,,,STILL,Home,home,Rain,8.8,68.0,35.0
18,96.0,2015-11-01 00:30:00,2015-11-01,2015-11-01 00:30:00,5,False,True,False,False,False,donotnotify,,,STILL,Home,home,Rain,9.0,0.0,0.0
18,97.0,2015-11-01 10:00:00,2015-11-01,2015-11-01 10:00:00,1,True,True,True,True,False,Hey youre pretty tough Do you think you can take a brisk 15min walk before heading to work to rev up your body for the day,2015-11-01 09:32:14,no_response,STILL,Home,home,Overcast,10.7,0.0,0.0
18,98.0,2015-11-01 16:30:00,2015-11-01,2015-11-01 16:30:00,2,True,True,True,True,False,Is there a healthy restaurant near your home How about walking or biking there for lunch,,,STILL,Home,home,Clear,16.2,87.0,265.0
18,99.0,2015-11-01 20:00:00,2015-11-01,2015-11-01 20:00:00,3,True,True,True,True,False,Arent afternoon strolls romantic No How about energizing then Can you try one out for 15 minutes let us know,,,STILL,Home,home,Clear,18.2,0.0,0.0
18,100.0,2015-11-01 23:00:00,2015-11-01,2015-11-01 23:00:00,4,True,True,True,True,False,In every walk with nature one receives far more than he seeksJohn Muir Where can you walk today,2015-11-01 23:02:28,good,UNKNOWN,Food & Dining,"restaurant,food,point_of_interest,establishment",Clear,15.0,21.0,75.0
18,101.0,2015-11-02 01:30:00,2015-11-02,2015-11-02 01:30:00,5,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,8.8,26.0,0.0
18,102.0,2015-11-02 10:00:00,2015-11-02,2015-11-02 10:00:00,1,True,True,True,True,False,How about squeezing in a quick 10minute walk before leaving for work today,2015-11-02 10:33:47,no_response,STILL,Home,home,Clear,2.7,45.0,0.0
18,103.0,2015-11-02 16:30:00,2015-11-02,2015-11-02 16:30:00,2,True,True,True,False,True,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,2015-11-02 16:47:34,good,STILL,Food & Dining,"restaurant,food,point_of_interest,establishment",Clear,16.3,548.0,462.0
18,104.0,2015-11-02 20:00:00,2015-11-02,2015-11-02 20:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Work,work,Partly Cloudy,18.3,344.0,0.0
18,105.0,2015-11-02 23:00:00,2015-11-02,2015-11-02 23:00:00,4,True,True,True,True,False,Have you been sitting all day If you can try not to sit all night too Maybe tackle some active housework like cooking or vacuuming,,,STILL,Home,home,Partly Cloudy,17.4,235.0,90.0
18,106.0,2015-11-03 01:30:00,2015-11-03,2015-11-03 01:30:00,5,False,True,False,False,False,donotnotify,,,STILL,Sports & Fitness - Indoor High-Activity,"gym,health,spa,point_of_interest,establishment",Clear,12.9,180.0,230.0
18,107.0,2015-11-03 10:00:00,2015-11-03,2015-11-03 10:00:00,1,True,True,True,False,True,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,2015-11-03 10:32:53,no_response,STILL,Home,home,Clear,7.6,0.0,0.0
18,110.0,2015-11-03 23:00:00,2015-11-03,2015-11-03 23:00:00,4,True,False,False,False,False,donotnotify,,,IN_VEHICLE,Home & Furniture Store,"home_goods_store,store,point_of_interest,establishment",Clear,17.9,0.0,227.0
18,111.0,2015-11-04 01:30:00,2015-11-04,2015-11-04 01:30:00,5,False,True,False,False,False,donotnotify,,,STILL,Food & Dining,"restaurant,food,point_of_interest,establishment",Clear,10.4,503.0,695.0
18,112.0,2015-11-04 10:00:00,2015-11-04,2015-11-04 10:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,4.9,0.0,0.0
18,113.0,2015-11-04 16:30:00,2015-11-04,2015-11-04 16:30:00,2,True,True,True,False,True,Hows your energy level this afternoon A 1015 minute walk can enliven your body,,,STILL,Healthcare & Personal Care - Indoor Low-Activity,"store,health,point_of_interest,establishment",Clear,22.5,0.0,329.0
18,114.0,2015-11-04 20:00:00,2015-11-04,2015-11-04 20:00:00,3,True,False,False,False,False,donotnotify,,,IN_VEHICLE,Food & Dining,"restaurant,food,point_of_interest,establishment",Clear,22.4,51.0,753.0
18,115.0,2015-11-04 23:00:00,2015-11-04,2015-11-04 23:00:00,4,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,19.5,150.0,196.0
18,116.0,2015-11-05 01:30:00,2015-11-05,2015-11-05 01:30:00,5,False,True,False,False,False,donotnotify,,,STILL,Food & Dining,"restaurant,food,point_of_interest,establishment",Clear,16.2,0.0,0.0
18,117.0,2015-11-05 10:00:00,2015-11-05,2015-11-05 10:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Overcast,11.9,57.0,0.0
18,118.0,2015-11-05 16:30:00,2015-11-05,2015-11-05 16:30:00,2,True,True,True,True,False,Its important to hydrate If you walk to the water fountain now you can refill your bottle while also stretching your legs,,,STILL,Work,work,Mostly Cloudy,18.9,317.0,362.0
18,119.0,2015-11-05 20:00:00,2015-11-05,2015-11-05 20:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Work,work,Partly Cloudy,21.1,264.0,98.0
18,120.0,2015-11-05 23:00:00,2015-11-05,2015-11-05 23:00:00,4,True,False,False,False,False,donotnotify,,,IN_VEHICLE,Grocery & Convenience Store,"liquor_store,food,store,point_of_interest,establishment",Mostly Cloudy,20.3,0.0,293.0
18,121.0,2015-11-06 01:30:00,2015-11-06,2015-11-06 01:30:00,5,False,True,False,False,False,donotnotify,,,STILL,Just Store,"store,point_of_interest,establishment",Mostly Cloudy,20.6,84.0,146.0
18,122.0,2015-11-06 10:00:00,2015-11-06,2015-11-06 10:00:00,1,True,True,True,True,False,Do you think you could take the stairs instead of the elevator today,2015-11-06 10:32:52,no_response,STILL,Home,home,Overcast,17.3,0.0,0.0
18,123.0,2015-11-06 16:30:00,2015-11-06,2015-11-06 16:30:00,2,False,True,False,False,False,donotnotify,,,STILL,Home,home,Mostly Cloudy,17.6,0.0,61.0
18,124.0,2015-11-06 20:00:00,2015-11-06,2015-11-06 20:00:00,3,True,True,True,False,True,How about getting up stretching those arms and legs after a productive day at work You deserve it,,,STILL,Home,home,Mostly Cloudy,14.3,316.0,243.0
18,125.0,2015-11-06 23:00:00,2015-11-06,2015-11-06 23:00:00,4,True,False,False,False,False,donotnotify,,,IN_VEHICLE,Home & Furniture Store,"home_goods_store,store,point_of_interest,establishment",Overcast,11.8,0.0,24.0
18,126.0,2015-11-07 01:30:00,2015-11-07,2015-11-07 01:30:00,5,False,True,False,False,False,donotnotify,,,STILL,Home,home,Overcast,10.2,0.0,131.0
18,127.0,2015-11-07 10:00:00,2015-11-07,2015-11-07 10:00:00,1,True,True,True,True,False,Mornings are so full of possibility How about a walk around the neighborhood before you start your day,2015-11-07 10:34:42,no_response,STILL,Home,home,Mostly Cloudy,7.0,0.0,0.0
18,128.0,2015-11-07 16:30:00,2015-11-07,2015-11-07 16:30:00,2,True,True,True,True,False,30min of walking can have many health benefits including reducing the risk of osteoporosis some cancers How about 15min now 15min later,,,STILL,Home,home,Partly Cloudy,11.2,141.0,52.0
18,129.0,2015-11-07 20:00:00,2015-11-07,2015-11-07 20:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Home,home,Partly Cloudy,11.2,26.0,0.0
18,130.0,2015-11-07 23:00:00,2015-11-07,2015-11-07 23:00:00,4,False,True,False,False,False,donotnotify,,,STILL,Food & Dining,"restaurant,food,point_of_interest,establishment",Mostly Cloudy,8.9,43.0,277.0
18,131.0,2015-11-08 01:30:00,2015-11-08,2015-11-08 01:30:00,5,True,False,False,False,False,donotnotify,,,IN_VEHICLE,Clothing & Fashion Store,"clothing_store,store,point_of_interest,establishment",Clear,5.7,0.0,173.0
18,132.0,2015-11-08 10:00:00,2015-11-08,2015-11-08 10:00:00,1,True,True,True,False,True,Dont forget to stretch at the weekend too Reach high then to the front then to the ground feel the tension release,2015-11-08 10:32:30,no_response,STILL,Home,home,Clear,-0.5,0.0,0.0
18,133.0,2015-11-08 16:30:00,2015-11-08,2015-11-08 16:30:00,2,True,True,True,False,True,What a great afternoon How about taking a walk around the block for some fresh air,,,STILL,Food & Dining,"restaurant,food,point_of_interest,establishment",Clear,9.1,230.0,418.0
18,134.0,2015-11-08 20:00:00,2015-11-08,2015-11-08 20:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,10.5,24.0,78.0
18,135.0,2015-11-08 23:00:00,2015-11-08,2015-11-08 23:00:00,4,True,True,True,True,False,Dont forget that household activities increase your step count too Can you clean out a closet or rearrange a room tonight,,,STILL,Home,home,Clear,6.0,59.0,54.0
18,136.0,2015-11-09 01:30:00,2015-11-09,2015-11-09 01:30:00,5,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,2.2,120.0,0.0
18,137.0,2015-11-09 10:00:00,2015-11-09,2015-11-09 10:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,-2.5,0.0,0.0
18,138.0,2015-11-09 16:30:00,2015-11-09,2015-11-09 16:30:00,2,True,True,True,False,True,Have you been sitting all morning Why not stand up do some light stretches for 23 minutes It will energize you for the rest of the day,2015-11-09 16:32:02,good,STILL,Work,work,Clear,10.0,189.0,236.0
18,139.0,2015-11-09 20:00:00,2015-11-09,2015-11-09 20:00:00,3,True,True,True,False,True,Feeling thirsty Your body craves water Why dont you head over to the water cooler for a quick pickmeup,2015-11-09 20:32:02,no_response,STILL,Work,work,Clear,11.7,14.0,435.0
18,140.0,2015-11-09 23:00:00,2015-11-09,2015-11-09 23:00:00,4,False,False,False,False,False,donotnotify,,,IN_VEHICLE,Food & Dining,"restaurant,store,meal_takeaway,food,point_of_interest,establishment",Clear,7.7,0.0,519.0
18,141.0,2015-11-10 01:30:00,2015-11-10,2015-11-10 01:30:00,5,True,True,True,False,True,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,2015-11-10 02:01:53,no_response,STILL,Food & Dining,"restaurant,store,meal_takeaway,food,point_of_interest,establishment",Clear,5.3,257.0,269.0
18,142.0,2015-11-10 10:00:00,2015-11-10,2015-11-10 10:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Rain,5.6,70.0,0.0
18,143.0,2015-11-10 16:30:00,2015-11-10,2015-11-10 16:30:00,2,True,True,True,True,False,Surprise a friend by taking him or her out for lunch Is there a restaurant within walking distance of one of your offices,2015-11-10 17:02:47,bad,STILL,Work,work,Mostly Cloudy,7.8,320.0,355.0
18,144.0,2015-11-10 20:00:00,2015-11-10,2015-11-10 20:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Work,work,Overcast,7.8,140.0,268.0
18,145.0,2015-11-10 23:00:00,2015-11-10,2015-11-10 23:00:00,4,False,True,False,False,False,donotnotify,,,STILL,Clothing & Fashion Store,"jewelry_store,store,point_of_interest,establishment",Overcast,7.8,259.0,152.0
18,147.0,2015-11-11 10:00:00,2015-11-11,2015-11-11 10:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,2.5,0.0,0.0
18,148.0,2015-11-11 16:30:00,2015-11-11,2015-11-11 16:30:00,2,True,True,True,True,False,Do a quick body assessment how do your muscles feel Could you fit in a walk to from the nearest green space,2015-11-11 16:37:15,good,STILL,Food & Dining,"restaurant,food,point_of_interest,establishment",Clear,12.2,87.0,0.0
18,149.0,2015-11-11 20:00:00,2015-11-11,2015-11-11 20:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,14.1,1517.0,0.0
18,150.0,2015-11-11 23:00:00,2015-11-11,2015-11-11 23:00:00,4,True,True,True,True,False,How do your legs feel Bet theyd love a walk outside How about stretching them out with a 1520 minute walk,,,STILL,Home,home,Clear,9.4,99.0,0.0
18,151.0,2015-11-12 01:30:00,2015-11-12,2015-11-12 01:30:00,5,True,True,True,False,True,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,2015-11-12 02:02:00,no_response,STILL,Food & Dining,"restaurant,food,point_of_interest,establishment",Clear,7.8,0.0,30.0
18,152.0,2015-11-12 10:00:00,2015-11-12,2015-11-12 10:00:00,1,True,True,True,True,False,Wouldnt the sun feel nice on your face Taking a walk now would start your day off right,2015-11-12 10:31:39,no_response,STILL,Home,home,Rain,10.2,0.0,0.0
18,153.0,2015-11-12 16:30:00,2015-11-12,2015-11-12 16:30:00,2,True,True,True,False,True,Feeling stiff Try standing up reaching down to touch your toes It might look silly but we bet it feels good,2015-11-12 17:02:26,no_response,STILL,Work,work,Overcast,8.9,142.0,265.0
18,154.0,2015-11-12 20:00:00,2015-11-12,2015-11-12 20:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Work,work,Overcast,8.9,695.0,413.0
18,155.0,2015-11-12 23:00:00,2015-11-12,2015-11-12 23:00:00,4,False,False,False,False,False,donotnotify,,,IN_VEHICLE,Auto & Transport - Outdoor Low-Activity,"car_dealer,store,point_of_interest,establishment",Overcast,8.7,129.0,214.0
18,156.0,2015-11-13 01:30:00,2015-11-13,2015-11-13 01:30:00,5,True,True,True,True,False,2 minute task As you brush your teeth tonight get in some extra movement by pacing or doing toe raises,,,STILL,Home,home,Overcast,8.6,44.0,14.0
18,157.0,2015-11-13 10:00:00,2015-11-13,2015-11-13 10:00:00,1,True,True,True,False,True,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,,,STILL,Home,home,Overcast,6.7,0.0,0.0
18,160.0,2015-11-13 23:00:00,2015-11-13,2015-11-13 23:00:00,4,True,False,False,False,False,donotnotify,,,IN_VEHICLE,Other Specialty Store,"book_store,store,point_of_interest,establishment",Overcast,4.7,0.0,132.0
18,161.0,2015-11-14 01:30:00,2015-11-14,2015-11-14 01:30:00,5,True,True,True,True,False,Did you know racewalking has been an Olympic sport for 90 years Find out if its your calling by heading out for a brisk walk right now,2015-11-14 02:02:25,no_response,STILL,Food & Dining,"restaurant,food,point_of_interest,establishment",Overcast,3.9,383.0,0.0
18,162.0,2015-11-14 10:00:00,2015-11-14,2015-11-14 10:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Overcast,3.6,0.0,0.0
18,163.0,2015-11-14 16:30:00,2015-11-14,2015-11-14 16:30:00,2,False,True,False,False,False,donotnotify,,,STILL,Home,home,Partly Cloudy,5.9,259.0,61.0
18,164.0,2015-11-14 20:00:00,2015-11-14,2015-11-14 20:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,9.2,25.0,121.0
18,165.0,2015-11-14 23:00:00,2015-11-14,2015-11-14 23:00:00,4,True,True,True,False,True,Hey you Have you been sitting for a while Can you take a 5 minute walking break,2015-11-14 23:33:00,no_response,STILL,Home,home,Clear,7.2,64.0,129.0
18,166.0,2015-11-15 01:30:00,2015-11-15,2015-11-15 01:30:00,5,True,True,True,True,False,How could a walk help you right now When might you squeeze one in this evening,2015-11-15 02:02:00,no_response,STILL,Home,home,Partly Cloudy,7.2,0.0,0.0
18,167.0,2015-11-15 10:00:00,2015-11-15,2015-11-15 10:00:00,1,True,True,True,False,True,Taking the bus this AM How about walking to a stop a few blocks away Its great to get the blood flowing before a busy day,2015-11-15 10:35:37,no_response,STILL,Home,home,Clear,5.5,0.0,0.0
18,170.0,2015-11-15 23:00:00,2015-11-15,2015-11-15 23:00:00,4,False,False,False,False,False,donotnotify,,,IN_VEHICLE,Auto & Transport - Outdoor Low-Activity,"gas_station,convenience_store,food,store,point_of_interest,establishment",Clear,15.9,167.0,26.0
18,172.0,2015-11-16 10:00:00,2015-11-16,2015-11-16 10:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Clear,1.3,23.0,0.0
18,173.0,2015-11-16 16:30:00,2015-11-16,2015-11-16 16:30:00,2,True,True,True,False,True,Time for a few light stretches Start at your head work all the way down to your toes It will energize you for the rest of the work day,2015-11-16 17:02:53,no_response,STILL,Work,work,Clear,17.8,153.0,115.0
18,174.0,2015-11-16 20:00:00,2015-11-16,2015-11-16 20:00:00,3,True,True,True,True,False,Its important to hydrate If you walk to the water fountain now you can refill your bottle while also stretching your legs,2015-11-16 20:32:45,no_response,STILL,Work,work,Clear,16.1,21.0,224.0
18,175.0,2015-11-16 23:00:00,2015-11-16,2015-11-16 23:00:00,4,True,False,False,False,False,donotnotify,,,IN_VEHICLE,Other Specialty Store,"pet_store,store,point_of_interest,establishment",Partly Cloudy,11.1,26.0,328.0
18,176.0,2015-11-17 01:30:00,2015-11-17,2015-11-17 01:30:00,5,False,True,False,False,False,donotnotify,,,STILL,Sports & Fitness - Indoor High-Activity,"gym,health,spa,point_of_interest,establishment",Partly Cloudy,8.8,187.0,368.0
18,177.0,2015-11-17 10:00:00,2015-11-17,2015-11-17 10:00:00,1,True,True,True,True,False,Hey you Have you been sitting for a while How about standing up stretching your legs,2015-11-17 10:32:45,no_response,STILL,Home,home,Partly Cloudy,9.7,46.0,0.0
18,180.0,2015-11-17 23:00:00,2015-11-17,2015-11-17 23:00:00,4,True,False,False,False,False,donotnotify,,,IN_VEHICLE,Sports & Fitness - Indoor High-Activity,"gym,health,point_of_interest,establishment",Mostly Cloudy,13.2,0.0,407.0
18,181.0,2015-11-18 01:30:00,2015-11-18,2015-11-18 01:30:00,5,True,True,True,True,False,Are your arms tight Try arm circles stand straight extend arms to the sides and make big circles forwards and backwards,,,STILL,Just Store,"store,point_of_interest,establishment",Overcast,12.2,0.0,103.0
18,182.0,2015-11-18 10:00:00,2015-11-18,2015-11-18 10:00:00,1,True,True,True,False,True,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,2015-11-18 10:32:10,no_response,STILL,Home,home,Partly Cloudy,14.4,0.0,0.0
18,183.0,2015-11-18 16:30:00,2015-11-18,2015-11-18 16:30:00,2,True,True,True,True,False,Exposure to sunlighteven on cloudy daysis so important Can you get some light with a 15minute walk this afternoon,,,STILL,Work,work,Partly Cloudy,15.0,148.0,237.0
18,184.0,2015-11-18 20:00:00,2015-11-18,2015-11-18 20:00:00,3,True,True,True,False,True,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,2015-11-18 20:32:58,no_response,STILL,Work,work,Rain,12.8,196.0,354.0
18,185.0,2015-11-18 23:00:00,2015-11-18,2015-11-18 23:00:00,4,True,True,True,False,True,Hey you Have you been sitting for a while Can you take a 5 minute walking break,,,STILL,Just Store,"store,point_of_interest,establishment",Rain,15.0,278.0,637.0
18,186.0,2015-11-19 01:30:00,2015-11-19,2015-11-19 01:30:00,5,False,True,False,False,False,donotnotify,,,STILL,Food & Dining,"restaurant,food,point_of_interest,establishment",Overcast,15.7,20.0,0.0
18,187.0,2015-11-19 10:00:00,2015-11-19,2015-11-19 10:00:00,1,False,True,False,False,False,donotnotify,,,STILL,Home,home,Partly Cloudy,12.9,0.0,0.0
18,188.0,2015-11-19 16:30:00,2015-11-19,2015-11-19 16:30:00,2,False,True,False,False,False,donotnotify,,,STILL,Work,work,Partly Cloudy,11.7,596.0,516.0
18,189.0,2015-11-19 20:00:00,2015-11-19,2015-11-19 20:00:00,3,False,True,False,False,False,donotnotify,,,STILL,Work,work,Mostly Cloudy,10.6,102.0,40.0
18,190.0,2015-11-19 23:00:00,2015-11-19,2015-11-19 23:00:00,4,True,False,False,False,False,donotnotify,,,IN_VEHICLE,Just Store,"store,point_of_interest,establishment",Clear,8.9,68.0,358.0
18,192.0,2015-11-20 10:00:00,2015-11-20,2015-11-20 10:00:00,1,True,True,True,True,False,Its a great morning Can you find time for a 10 minute walk to start your day off off right,2015-11-20 10:32:58,no_response,STILL,Home,home,Clear,1.8,0.0,0.0
18,193.0,2015-11-20 16:30:00,2015-11-20,2015-11-20 16:30:00,2,False,True,False,False,False,donotnotify,,,STILL,Work,work,Clear,5.0,255.0,47.0
