uid,study_day,weekday,hr,slot,weather,temp,loc,avail,steps30pre,send,steps10,steps30pre_bin
3006,6,0,18,3,cloudy,warm,service,True,359.0,1,132.1296663170578,3
3006,6,0,22,4,cloudy,warm,service,False,337.0,0,84.00519576429,3
3006,7,1,0,5,cloudy,warm,home,True,63.0,0,66.39873089839203,2
3006,7,1,10,1,cloudy,mild,service,False,80.0,0,19.016371686908855,2
3006,7,1,16,2,clear,warm,shopping,True,37.0,0,48.388029278167494,1
3006,7,1,18,3,cloudy,warm,service,False,290.0,0,237.00189509509974,3
3006,7,1,22,4,cloudy,warm,home,True,1153.0,2,208.8211740909206,3
3006,8,2,0,5,cloudy,warm,home,True,0.0,2,64.67347070831875,0
3006,8,2,10,1,clear,cool,home,True,78.0,2,76.39360372868452,2
3006,8,2,16,2,clear,warm,work,True,0.0,2,48.75207170318404,0
3006,8,2,18,3,cloudy,warm,work,True,0.0,2,51.88021019285146,0
3006,9,3,10,1,clear,cool,home,True,108.0,0,117.39558758965124,2
3006,9,3,16,2,cloudy,warm,shopping,True,0.0,1,0.0,0
3006,9,3,18,3,cloudy,hot,shopping,True,0.0,0,60.82317299415208,0
3006,9,3,22,4,cloudy,warm,home,True,229.0,2,186.95177254674496,3
3006,10,4,0,5,clear,mild,dining,False,1959.0,0,56.55772942929936,3
3006,10,4,10,1,clear,cool,home,True,0.0,1,45.56251967974543,0
3006,10,4,16,2,cloudy,warm,service,True,126.0,2,131.8820302422854,2
3006,10,4,18,3,cloudy,warm,work,True,0.0,2,101.88275699564497,0
3006,10,4,22,4,cloudy,warm,shopping,False,1310.0,0,31.908921136708138,3
3006,11,5,0,5,cloudy,warm,service,True,0.0,2,112.40687212510547,0
3006,11,5,10,1,cloudy,mild,service,True,0.0,0,36.50878217689548,0
3006,11,5,16,2,cloudy,mild,service,True,254.0,0,142.17274857287808,3
3006,11,5,18,3,cloudy,warm,dining,True,846.0,2,66.36857276627765,3
3006,11,5,22,4,cloudy,warm,service,False,809.0,0,113.14562446484206,3
3006,12,6,0,5,cloudy,warm,shopping,False,371.0,0,135.52495617582917,3
3006,12,6,10,1,cloudy,mild,service,True,0.0,0,24.15604736794517,0
3006,12,6,16,2,clear,warm,home,True,670.0,0,289.20456335202056,3
3006,12,6,18,3,cloudy,warm,home,True,211.0,0,142.47592421924597,3
3006,12,6,22,4,cloudy,warm,home,True,122.0,1,30.64612843897433,2
3006,13,0,0,5,cloudy,warm,home,True,127.0,0,29.830154523259914,2
3006,13,0,10,1,clear,mild,service,False,0.0,0,42.955747376479266,0
3006,13,0,16,2,cloudy,hot,home,False,67.0,0,52.645669318993974,2
3006,13,0,18,2,cloudy,hot,service,True,38.0,1,43.33726752893866,1
3006,13,0,22,3,cloudy,hot,service,True,274.0,0,133.48107503042118,3
3006,14,1,0,4,cloudy,hot,service,True,215.0,2,73.09584654397423,3
3006,14,1,16,1,cloudy,warm,service,True,0.0,0,0.0,0
3006,14,1,18,2,bad,mild,service,True,163.0,1,79.61533919124916,2
3006,14,1,22,3,cloudy,warm,service,True,20.0,0,57.55726403582712,1
3006,15,2,16,1,cloudy,mild,service,True,28.0,0,54.53646239264472,1
3006,15,2,18,2,cloudy,mild,shopping,True,214.0,0,32.493448438746384,3
3006,15,2,22,3,cloudy,warm,shopping,True,69.0,1,57.036000768064575,2
3006,16,3,0,4,clear,warm,dining,False,414.0,0,86.6594512324493,3
3006,16,3,16,1,clear,warm,service,True,158.0,0,103.05020746178154,2
3006,16,3,18,2,cloudy,warm,shopping,False,287.0,0,93.96787745076588,3
3006,16,3,22,3,cloudy,warm,shopping,True,0.0,2,41.299889775376464,0
3006,17,4,10,1,cloudy,cool,home,True,55.0,0,82.50055726663325,2
3006,17,4,16,2,cloudy,warm,service,True,489.0,2,178.29240385876562,3
3006,17,4,18,3,clear,warm,work,True,82.0,0,62.75161706185446,2
3006,17,4,22,4,cloudy,warm,home,True,728.0,1,130.99004762996134,3
3006,18,5,0,5,clear,warm,home,False,0.0,0,40.70197721996616,0
3006,18,5,10,1,clear,mild,service,True,0.0,0,14.037777420657283,0
3006,18,5,16,2,cloudy,warm,service,True,84.0,0,24.417075943866937,2
3006,18,5,18,3,clear,warm,dining,False,607.0,0,63.47130558188519,3
3006,18,5,22,4,cloudy,warm,service,True,0.0,2,0.0,0
3006,19,6,0,5,clear,warm,service,True,939.0,1,171.75559294659524,3
3006,19,6,10,1,cloudy,mild,service,True,0.0,2,79.30831988409291,0
3006,19,6,16,2,clear,warm,service,True,0.0,2,226.7093583637551,0
3006,19,6,18,3,cloudy,warm,service,False,976.0,0,174.4427095609674,3
3006,19,6,22,4,bad,mild,shopping,True,0.0,1,0.0,0
3006,20,0,0,5,cloudy,mild,home,True,304.0,0,135.22163981484294,3
3006,20,0,10,1,clear,cool,home,True,0.0,0,0.0,0
3006,20,0,16,2,clear,warm,work,True,309.0,2,132.33335120637258,3
3006,20,0,18,3,cloudy,warm,work,True,320.0,1,104.00762088845846,3
3006,20,0,22,4,cloudy,mild,home,False,0.0,0,13.296275546635185,0
3006,21,1,0,5,cloudy,mild,home,True,639.0,1,100.24286511342848,3
3006,21,1,10,1,cloudy,cool,home,True,18.0,1,7.37159807889271,1
3006,21,1,16,2,cloudy,mild,shopping,True,0.0,1,59.53991997767866,0
3006,21,1,18,3,cloudy,mild,shopping,True,110.0,0,92.1663169812194,2
3006,21,1,22,4,cloudy,mild,dining,True,1146.0,0,114.20866001357211,3
3006,22,2,0,5,cloudy,mild,dining,True,0.0,0,33.64079650296004,0
3006,22,2,13,1,cloudy,mild,shopping,True,29.0,0,0.0,1
3006,22,2,16,2,cloudy,mild,shopping,False,298.0,0,143.62712870054023,3
3006,22,2,18,3,cloudy,mild,shopping,True,543.0,2,80.96127740831614,3
3006,22,2,22,4,cloudy,mild,dining,True,138.0,1,95.50731781972465,2
3006,23,3,0,5,cloudy,mild,shopping,True,0.0,0,35.73009118845214,0
3006,23,3,13,1,cloudy,cool,service,True,237.0,1,15.253573983506477,3
3006,23,3,16,2,cloudy,mild,service,True,306.0,0,121.48503161954301,3
3006,23,3,18,3,cloudy,mild,service,False,19.0,0,152.3891849578287,1
3006,23,3,22,4,cloudy,mild,home,True,1237.0,0,169.6625876248528,3
3006,24,4,0,5,cloudy,mild,home,True,0.0,0,57.72206752485859,0
3006,24,4,13,1,cloudy,cool,work,False,0.0,0,46.33769860135467,0
3006,24,4,16,2,cloudy,warm,work,True,111.0,1,46.817611747054066,2
3006,24,4,18,3,cloudy,warm,work,True,284.0,0,104.85990168825461,3
3006,24,4,22,4,cloudy,warm,home,True,113.0,2,36.05430965856516,2
3006,25,5,0,5,cloudy,mild,home,True,124.0,1,76.16048223281794,2
3006,25,5,13,1,bad,mild,activity,False,274.0,0,47.13909071866121,3
3006,25,5,16,2,cloudy,mild,home,True,429.0,1,294.7936342125221,3
3006,25,5,18,3,bad,mild,home,True,195.0,2,73.65510731422442,2
3006,25,5,22,4,cloudy,mild,home,True,406.0,2,159.29401768821342,3
3006,26,6,0,5,cloudy,mild,home,True,201.0,2,134.3062414288998,3
3006,26,6,13,1,cloudy,mild,home,True,0.0,1,5.543657620450974,0
3006,26,6,16,2,cloudy,warm,home,False,626.0,0,238.29935238268638,3
3006,26,6,18,3,cloudy,warm,home,True,260.0,1,136.78299088903682,3
3006,26,6,22,4,cloudy,warm,home,True,177.0,2,39.374074291934306,2
3006,27,0,0,5,cloudy,warm,home,True,448.0,0,137.66608106003423,3
3006,27,0,13,1,cloudy,mild,home,True,376.0,0,200.51547879098356,3
3006,27,0,16,2,cloudy,mild,shopping,False,107.0,0,90.40254389174282,2
3006,27,0,18,3,cloudy,warm,home,True,33.0,1,66.44290342602955,1
3006,27,0,22,4,clear,warm,shopping,True,210.0,2,40.356907303205844,3
3006,28,1,0,5,clear,warm,service,True,128.0,1,23.427307160908516,2
3006,28,1,13,1,clear,warm,home,True,0.0,2,5.706045317420482,0
3006,28,1,16,2,clear,hot,home,True,272.0,0,292.9935929564993,3
3006,28,1,18,3,cloudy,hot,service,True,250.0,2,112.63792813761442,3
3006,28,1,22,4,clear,hot,home,True,182.0,2,32.325199715733056,2
3006,29,2,0,5,clear,warm,service,True,2908.0,0,298.1797166459144,3
3006,29,2,13,1,cloudy,warm,home,True,103.0,0,117.51321501515129,2
3006,29,2,16,2,clear,hot,dining,False,1063.0,0,81.15772719733178,3
3006,29,2,18,3,cloudy,hot,home,True,136.0,0,37.017285842940026,2
3006,29,2,22,4,bad,mild,dining,True,214.0,0,54.84171091803831,3
3006,30,3,0,5,cloudy,warm,service,False,203.0,0,337.0872054578817,3
3006,30,3,13,1,cloudy,mild,home,True,0.0,0,17.84519731247789,0
3006,30,3,16,2,cloudy,hot,service,True,0.0,0,125.52606078859795,0
3006,30,3,18,3,cloudy,mild,home,True,13.0,0,0.0,1
3006,30,3,22,4,bad,mild,home,True,304.0,1,169.11013889608006,3
3006,31,4,0,5,bad,mild,home,True,511.0,0,139.43232016605012,3
3006,31,4,13,1,cloudy,mild,home,True,73.0,1,51.7583776131088,2
3006,31,4,16,2,cloudy,mild,home,True,184.0,1,17.28094382184633,2
3006,31,4,18,3,cloudy,warm,home,True,2747.0,1,118.86122353762643,3
3006,31,4,22,4,cloudy,warm,shopping,True,0.0,0,0.0,0
3006,32,5,0,5,cloudy,warm,home,True,276.0,0,103.50826066819666,3
3006,32,5,13,1,bad,mild,home,True,44.0,2,0.0,1
3006,32,5,16,2,cloudy,warm,home,True,483.0,0,317.46812537242084,3
3006,32,5,18,3,cloudy,warm,service,True,0.0,0,0.0,0
3006,32,5,22,4,cloudy,warm,shopping,True,802.0,1,188.31374777884608,3
3006,33,6,13,1,clear,mild,work,True,0.0,2,19.476631495003865,0
3006,33,6,16,2,clear,hot,work,False,471.0,0,88.34266573325124,3
3006,33,6,18,3,clear,hot,work,True,2781.0,1,132.1101437348817,3
3006,33,6,22,4,clear,hot,home,True,23.0,2,89.13312854141745,1
3006,34,0,0,5,clear,warm,work,False,104.0,0,52.694306534782406,2
3006,34,0,13,1,clear,warm,home,True,225.0,0,194.35696598132296,3
3006,34,0,16,2,clear,hot,service,True,661.0,0,160.4033954227201,3
3006,34,0,18,3,clear,hot,work,True,551.0,2,114.67707033533452,3
3006,34,0,22,4,clear,hot,home,True,12.0,0,139.48772016413906,1
3007,1,1,15,2,clear,hot,work,True,227.0,2,116.49307567652441,3
3007,1,1,18,3,clear,hot,home,True,0.0,0,0.0,0
3007,1,1,22,4,cloudy,hot,home,True,111.0,1,58.428743609858756,2
3007,1,1,23,5,clear,hot,home,True,3313.0,2,151.7053258029643,3
3007,2,2,10,1,cloudy,mild,home,True,0.0,0,36.540918032011625,0
3007,2,2,15,2,clear,hot,work,True,0.0,2,70.90939286341077,0
3007,2,2,18,3,cloudy,hot,service,False,355.0,0,218.68309040921258,3
3007,2,2,23,5,cloudy,warm,home,True,250.0,0,154.85548556341197,3
3007,3,3,10,1,clear,mild,home,True,0.0,2,31.1776816632483,0
3007,3,3,15,2,clear,warm,work,True,25.0,0,85.64327460963662,1
3007,3,3,18,3,clear,hot,work,True,98.0,2,37.15971830665063,2
3007,3,3,22,4,clear,hot,shopping,False,88.0,0,42.963122488047524,2
3007,3,3,23,5,clear,warm,home,True,151.0,2,91.28133625660107,2
3007,4,4,10,1,clear,mild,home,True,0.0,0,9.646801097426277,0
3007,4,4,15,2,clear,warm,work,True,0.0,1,49.06719429930607,0
3007,4,4,18,3,cloudy,hot,work,True,0.0,1,88.12234482566907,0
3007,4,4,22,4,clear,hot,home,True,3117.0,2,170.4681091205083,3
3007,4,4,23,5,clear,warm,home,True,120.0,1,77.7908217888326,2
3007,5,6,10,1,clear,mild,dining,True,0.0,2,26.01488441484197,0
3007,5,6,15,2,cloudy,hot,shopping,False,0.0,0,19.679422129306204,0
3007,5,6,18,3,cloudy,warm,shopping,False,0.0,0,19.149561831968974,0
3007,5,6,22,4,bad,mild,home,True,95.0,2,5.652935065387844,2
3007,6,0,15,2,cloudy,mild,service,True,69.0,2,78.88860578190838,2
3007,6,0,18,3,clear,warm,shopping,False,0.0,0,75.37814562117144,0
3007,6,0,22,4,cloudy,warm,work,True,863.0,2,112.61064487564613,3
3007,6,0,23,5,cloudy,warm,work,True,207.0,0,55.77276173308128,3
3007,7,1,10,1,cloudy,mild,work,True,0.0,2,19.4169698547358,0
3007,7,1,15,2,cloudy,warm,work,True,1446.0,0,78.75066185718036,3
3007,7,1,18,3,cloudy,warm,work,True,219.0,2,76.25563890298069,3
3007,8,2,15,2,cloudy,warm,work,True,612.0,0,64.48051257854559,3
3007,8,2,18,3,cloudy,warm,work,True,26.0,0,37.910827014458405,1
3007,8,2,22,4,cloudy,warm,service,False,117.0,0,68.57332443536895,2
3007,8,2,23,5,cloudy,hot,shopping,True,0.0,2,41.797829936345096,0
3007,9,3,10,1,clear,cool,service,True,38.0,0,0.0,1
3007,9,3,15,2,clear,warm,work,True,1322.0,1,64.16951163289164,3
3007,9,3,18,3,cloudy,warm,work,True,3.0,0,82.37375175529186,1
3007,9,3,22,4,cloudy,warm,home,True,206.0,0,154.09215959279163,3
3007,9,3,23,5,cloudy,mild,home,True,0.0,1,33.4522257109947,0
3007,10,4,15,2,clear,warm,work,True,0.0,0,53.284075954586925,0
3007,10,4,18,3,cloudy,warm,work,True,57.0,0,70.36727085122463,2
3007,10,4,22,4,cloudy,warm,home,True,1602.0,2,166.83365397906638,3
3007,10,4,23,5,cloudy,warm,home,True,303.0,2,87.54670092613995,3
3007,11,5,10,1,cloudy,mild,home,True,0.0,0,26.397353591866178,0
3007,11,5,15,2,cloudy,warm,service,False,628.0,0,181.659208677848,3
3007,11,5,18,3,cloudy,warm,home,True,756.0,0,173.43550606243306,3
3007,11,5,22,4,cloudy,warm,home,True,0.0,2,36.2466445663646,0
3007,11,5,23,5,cloudy,warm,service,True,0.0,1,52.463495523821464,0
3007,12,6,10,1,cloudy,mild,home,True,0.0,1,0.0,0
3007,12,6,15,2,cloudy,warm,home,True,166.0,2,38.6602714919488,2
3007,12,6,18,3,cloudy,warm,home,True,192.0,1,45.69232295998786,2
3007,12,6,22,4,clear,warm,home,True,547.0,1,203.37110853920947,3
3007,12,6,23,5,clear,warm,home,True,501.0,0,141.23004055721015,3
3007,13,0,10,1,cloudy,mild,home,True,0.0,0,13.14708475981557,0
3007,13,0,15,2,cloudy,warm,work,True,95.0,1,78.43683278728861,2
3007,13,0,18,3,bad,warm,work,True,85.0,2,95.14006880191829,2
3007,13,0,22,4,cloudy,warm,home,True,14.0,0,31.041882135193774,1
3007,13,0,23,5,cloudy,warm,home,True,2354.0,2,121.3375657634591,3
3007,14,1,10,1,cloudy,mild,home,True,0.0,1,10.307774791142366,0
3007,14,1,15,2,clear,warm,work,True,0.0,2,68.37173676709835,0
3007,14,1,18,3,cloudy,warm,work,True,0.0,1,50.63933950627611,0
3007,14,1,22,4,cloudy,warm,home,True,447.0,0,151.25963951469544,3
3007,14,1,23,5,cloudy,warm,home,True,132.0,2,71.87488242405107,2
3007,15,2,10,1,clear,cool,home,True,0.0,1,27.474354302204873,0
3007,15,2,15,2,cloudy,mild,work,True,546.0,1,34.40654222734125,3
3007,15,2,18,3,cloudy,warm,work,True,190.0,1,104.14487589660872,2
3007,15,2,22,4,cloudy,warm,home,True,223.0,1,95.088851652043,3
3007,15,2,23,5,cloudy,warm,dining,True,175.0,0,91.70436650084632,2
3007,16,3,10,1,cloudy,mild,home,True,0.0,0,15.09923740120977,0
3007,16,3,15,2,clear,warm,shopping,False,207.0,0,118.63736652364952,3
3007,16,3,18,3,clear,warm,work,True,0.0,0,51.80560331688733,0
3007,16,3,22,4,clear,hot,service,True,103.0,2,76.78017278991778,2
3007,16,3,23,5,clear,warm,dining,True,16.0,0,95.4342151685093,1
3007,17,4,10,1,cloudy,mild,home,True,0.0,2,9.6236966903112,0
3007,17,4,15,2,cloudy,warm,shopping,True,169.0,0,41.494276525134225,2
3007,17,4,18,3,cloudy,warm,home,True,198.0,2,57.95938395522613,2
3007,17,4,22,4,cloudy,hot,home,True,0.0,0,44.513883025004574,0
3007,17,4,23,5,cloudy,warm,home,True,170.0,2,53.19932515094834,2
3007,18,5,10,1,cloudy,mild,home,True,0.0,0,34.43385227603413,0
3007,18,5,15,2,clear,hot,activity,False,105.0,0,89.81634634841421,2
3007,18,5,18,3,clear,hot,home,True,191.0,1,24.65454071148323,2
3007,18,5,22,4,clear,warm,home,True,211.0,2,169.76368052400466,3
3007,18,5,23,5,clear,warm,home,True,44.0,2,43.486033238828426,1
3007,19,6,10,1,clear,mild,home,True,0.0,2,5.843699977515272,0
3007,19,6,15,2,clear,warm,home,True,454.0,2,185.8800929296089,3
3007,19,6,18,3,cloudy,hot,home,True,1025.0,0,161.8745796694324,3
3007,19,6,22,4,clear,hot,home,True,299.0,1,178.84064958900277,3
3007,19,6,23,5,clear,warm,home,True,0.0,1,31.957528540011083,0
3007,20,0,10,1,cloudy,mild,home,True,0.0,2,44.60710947199267,0
3007,20,0,15,2,clear,hot,work,True,80.0,2,98.71466507547805,2
3007,20,0,18,3,clear,hot,work,True,2546.0,2,64.14141882089919,3
3007,20,0,22,4,cloudy,warm,home,True,121.0,0,115.86139163950024,2
3007,20,0,23,5,cloudy,warm,home,True,212.0,2,152.3700138395635,3
3007,21,1,10,1,cloudy,mild,home,True,0.0,1,16.69689228618057,0
3007,21,1,15,2,cloudy,warm,work,True,200.0,1,58.51795454120192,2
3007,21,1,18,3,cloudy,warm,work,True,0.0,2,62.01792449436941,0
3007,21,1,22,4,cloudy,warm,service,False,84.0,0,0.0,2
3007,21,1,23,5,cloudy,warm,home,True,254.0,1,109.99474656011442,3
3007,22,2,10,1,clear,mild,service,False,0.0,0,56.126058627022026,0
3007,22,2,15,2,cloudy,warm,work,True,317.0,0,89.03259125892525,3
3007,22,2,18,3,cloudy,hot,work,True,47.0,2,144.34091575788045,1
3007,22,2,22,4,cloudy,warm,service,False,472.0,0,123.03981304423138,3
3007,22,2,23,5,cloudy,warm,home,True,510.0,2,127.05458218673088,3
3007,23,3,10,1,cloudy,mild,home,True,0.0,1,29.64699703594868,0
3007,23,3,15,2,cloudy,mild,work,True,17.0,1,83.90490746863068,1
3007,23,3,18,3,cloudy,warm,home,True,391.0,1,147.56431020546194,3
3007,23,3,22,4,cloudy,mild,home,True,413.0,0,148.90780055111858,3
3007,23,3,23,5,cloudy,mild,home,True,77.0,1,60.32412598082161,2
3007,24,4,15,2,clear,mild,home,True,974.0,2,104.0141814504256,3
3007,24,4,18,3,clear,warm,shopping,False,114.0,0,63.752720037429484,2
3007,24,4,22,4,clear,warm,home,True,0.0,2,48.381064365071495,0
3007,24,4,23,5,clear,warm,home,True,141.0,2,87.31720761306417,2
3007,25,5,10,1,clear,warm,home,True,0.0,0,15.458781833955697,0
3007,25,5,15,2,cloudy,warm,service,True,310.0,0,167.4346820150332,3
3007,25,5,18,3,clear,warm,activity,True,437.0,1,0.0,3
3007,25,5,22,4,clear,warm,activity,True,191.0,1,169.21811802152456,2
3007,25,5,23,5,clear,warm,activity,True,49.0,0,38.81638910872471,1
3007,26,6,10,1,clear,warm,home,True,0.0,2,1.916236625211841,0
3007,26,6,15,2,clear,warm,home,True,302.0,0,312.2155231817788,3
3007,26,6,18,3,cloudy,warm,home,True,97.0,0,59.40863300802458,2
3007,26,6,22,4,cloudy,warm,home,True,800.0,1,147.71808730968445,3
3007,26,6,23,5,cloudy,mild,home,True,402.0,2,144.63711761656546,3
3007,27,0,10,1,clear,cool,home,True,0.0,0,0.0,0
3007,27,0,15,2,clear,mild,home,True,686.0,2,168.56011919376238,3
3007,27,0,18,3,cloudy,mild,home,True,0.0,1,94.173468908056,0
3007,27,0,22,4,cloudy,mild,home,True,0.0,1,1.5891637990857852,0
3007,27,0,23,5,cloudy,mild,home,True,19.0,0,3.6325452223210135,1
3007,28,1,10,1,cloudy,mild,home,True,0.0,2,11.700843205822567,0
3007,28,1,15,2,cloudy,mild,home,True,0.0,2,68.71047726373118,0
3007,28,1,18,3,cloudy,mild,work,True,0.0,2,94.97074460262047,0
3007,28,1,22,4,cloudy,mild,work,False,439.0,0,46.13655255973695,3
3007,28,1,23,5,cloudy,mild,home,True,69.0,2,18.65464866100227,2
3007,29,2,10,1,cloudy,cool,home,True,0.0,2,23.540432670375385,0
3007,29,2,15,2,cloudy,mild,work,True,0.0,0,39.609778758178216,0
3007,29,2,18,3,cloudy,mild,work,True,12.0,2,78.10262446920495,1
3007,29,2,22,4,cloudy,mild,shopping,True,77.0,0,0.0,2
3007,29,2,23,5,cloudy,mild,home,True,0.0,0,61.32305841338768,0
3007,30,3,10,1,clear,cool,home,True,0.0,2,15.518924627105443,0
3007,30,3,15,2,clear,mild,home,True,0.0,1,35.74334306701335,0
3007,30,3,18,3,cloudy,cool,home,True,2628.0,0,179.21666654620827,3
3007,31,4,10,1,clear,mild,home,True,0.0,2,0.0,0
3007,31,4,15,2,clear,mild,home,False,174.0,0,50.329459456592254,2
3007,31,4,18,3,clear,mild,home,True,31.0,0,22.550284441018103,1
3007,31,4,22,4,cloudy,warm,service,True,339.0,0,66.56431426081285,3
3007,31,4,23,5,clear,mild,service,True,141.0,0,42.9753075910597,2
3007,32,5,10,1,cloudy,mild,service,True,0.0,0,26.884263187086106,0
3007,32,5,15,2,cloudy,warm,service,True,61.0,0,85.71653234891818,2
3007,32,5,18,3,cloudy,warm,service,True,37.0,2,0.0,1
3007,32,5,22,4,cloudy,warm,service,True,0.0,1,45.176496691312146,0
3007,32,5,23,5,cloudy,mild,service,True,60.0,1,48.384872009360954,2
3007,33,6,10,1,cloudy,mild,service,True,0.0,1,4.730461728851907,0
3007,33,6,15,2,cloudy,warm,home,True,555.0,0,277.9519273633373,3
3007,33,6,18,3,cloudy,warm,home,True,484.0,1,163.17974970121975,3
3007,33,6,22,4,cloudy,warm,home,True,64.0,2,48.23197020906948,2
3007,33,6,23,5,cloudy,warm,home,True,327.0,2,142.40227316457992,3
3007,34,0,10,1,cloudy,mild,home,True,0.0,1,12.096894926094885,0
3007,34,0,15,2,cloudy,warm,home,True,80.0,0,70.55382342334654,2
3007,34,0,18,3,cloudy,warm,shopping,True,129.0,2,0.0,2
3007,34,0,22,4,clear,hot,work,True,318.0,2,138.6641275291706,3
3007,34,0,23,5,clear,warm,home,True,247.0,0,121.63425574196485,3
3007,35,1,10,1,clear,warm,home,True,0.0,2,0.0,0
3007,35,1,15,2,clear,warm,home,True,0.0,2,86.64178265819503,0
3007,35,1,18,3,clear,warm,home,False,660.0,0,204.44991547563785,3
3007,35,1,22,4,clear,warm,home,True,86.0,2,31.541173770832447,2
3007,35,1,23,5,clear,warm,home,True,0.0,2,32.04251748616011,0
3007,36,2,10,1,clear,warm,home,True,0.0,0,0.9600439542831278,0
3007,36,2,15,2,clear,warm,home,True,266.0,2,124.31782593440417,3
3007,36,2,18,3,clear,warm,home,True,0.0,2,117.01927339915366,0
3007,36,2,22,4,clear,warm,home,True,486.0,0,144.1098214976831,3
3007,36,2,23,5,clear,warm,home,True,111.0,2,61.75335142067418,2
3007,37,3,10,1,clear,warm,home,True,0.0,0,0.0,0
3007,37,3,15,2,clear,warm,home,True,34.0,0,27.602597291535883,1
3007,37,3,18,3,clear,warm,home,True,0.0,0,15.930329580576203,0
3007,37,3,22,4,clear,warm,home,True,38.0,2,106.15737004534054,1
3007,37,3,23,5,clear,warm,home,True,501.0,2,97.24756803340487,3
3007,38,4,10,1,cloudy,warm,home,True,0.0,0,0.0,0
3007,38,4,15,2,cloudy,warm,home,False,511.0,0,294.4034331268432,3
3007,38,4,18,3,cloudy,warm,work,True,1136.0,0,76.21849760710954,3
3007,38,4,22,4,cloudy,warm,work,True,0.0,2,59.197514639952225,0
3007,38,4,23,5,cloudy,warm,work,True,6.0,2,55.19474898760302,1
3007,39,5,10,1,cloudy,mild,work,True,0.0,1,25.44434177841193,0
3007,39,5,15,2,clear,mild,work,True,202.0,0,81.04218598185584,3
3007,39,5,18,3,cloudy,warm,work,True,0.0,1,25.91211501768862,0
3007,40,6,10,1,cloudy,mild,work,True,0.0,2,0.0,0
3007,40,6,15,2,clear,warm,work,True,447.0,1,50.36887382992166,3
3007,40,6,18,3,clear,warm,work,True,118.0,1,88.37235826374524,2
3007,40,6,22,4,clear,warm,work,True,0.0,1,86.38513086846305,0
3007,41,0,10,1,clear,warm,home,True,0.0,0,0.0,0
3007,41,0,15,2,clear,warm,home,True,680.0,2,158.41819390668746,3
3007,41,0,18,3,clear,warm,home,True,13.0,2,38.087968175332186,1
3007,41,0,22,4,clear,warm,home,True,485.0,2,186.16397501393072,3
3007,41,0,23,5,clear,warm,home,True,413.0,0,128.00111782225758,3
3007,42,1,10,1,clear,warm,home,True,0.0,0,6.682119601450842,0
3007,42,1,15,2,clear,warm,home,True,1108.0,0,267.4648439758047,3
3007,42,1,18,3,clear,warm,home,True,290.0,2,234.7204613063017,3
3007,42,1,22,4,clear,warm,home,True,66.0,0,56.738730928535006,2
3007,42,1,23,5,clear,warm,home,True,22.0,2,76.52101175254123,1
3008,1,2,0,5,clear,warm,work,True,0.0,1,53.259226646865045,0
3008,1,2,12,1,clear,mild,dining,True,94.0,0,53.505445521000404,2
3008,1,2,16,2,clear,hot,work,True,16.0,1,33.09623503881313,1
3008,1,2,18,3,cloudy,hot,work,True,65.0,2,71.95458413273228,2
3008,1,2,20,4,cloudy,warm,work,True,177.0,2,55.41360251010549,2
3008,2,3,0,5,cloudy,warm,dining,True,0.0,1,57.0809119304945,0
3008,2,3,12,1,clear,mild,dining,True,0.0,2,59.147007418813786,0
3008,2,3,16,2,clear,warm,work,True,0.0,2,77.15423449504334,0
3008,2,3,18,3,clear,hot,work,True,26.0,1,85.61815373944273,1
3008,2,3,20,4,clear,hot,work,True,28.0,0,0.0,1
3008,3,4,0,5,clear,warm,work,True,192.0,2,21.56896385889418,2
3008,3,4,16,2,clear,warm,work,True,395.0,1,70.09702643720863,3
3008,3,4,18,3,cloudy,hot,service,True,893.0,2,137.253485856836,3
3008,4,5,0,5,clear,warm,activity,False,0.0,0,55.06695984452627,0
3008,4,5,12,1,clear,mild,dining,True,0.0,0,1.5631629729723464,0
3008,4,5,16,2,clear,warm,dining,True,927.0,0,166.29058546250823,3
3008,4,5,18,3,cloudy,warm,work,True,88.0,2,82.40751901672203,2
3008,4,5,20,4,cloudy,hot,work,False,65.0,0,75.05938524825692,2
3008,5,6,0,5,clear,warm,work,False,1507.0,0,102.27926321775665,3
3008,5,6,12,1,clear,mild,dining,True,0.0,2,3.193409829738666,0
3008,5,6,16,2,clear,hot,dining,False,161.0,0,151.01710912423502,2
3008,5,6,18,3,clear,hot,dining,True,49.0,1,59.313554877119174,1
3008,5,6,20,4,clear,hot,dining,True,0.0,2,2.986735920041724,0
3008,6,0,0,5,clear,hot,dining,True,497.0,0,40.788297771892815,3
3008,6,0,12,1,cloudy,mild,dining,True,0.0,0,7.158843777564805,0
3008,6,0,16,2,clear,warm,work,True,0.0,2,73.66455701675159,0
3008,6,0,18,3,clear,warm,work,True,95.0,0,58.380659595478924,2
3008,6,0,20,4,cloudy,warm,work,True,209.0,0,98.65076647462227,3
3008,7,1,0,5,clear,warm,dining,True,61.0,1,35.707617761484016,2
3008,7,1,12,1,clear,mild,dining,True,0.0,1,22.553274701464247,0
3008,7,1,16,2,clear,warm,work,False,513.0,0,79.24688086127011,3
3008,7,1,18,3,cloudy,warm,work,True,0.0,2,79.39130484417596,0
3008,7,1,20,4,clear,warm,work,True,1267.0,0,74.68087803387715,3
3008,8,2,0,5,cloudy,warm,dining,True,0.0,1,37.91071837735803,0
3008,8,2,12,1,clear,mild,dining,True,0.0,2,1.7909215282595472,0
