user.index,steps.utime,steps.utime.local,steps,decision.index,slot,study.day.nogap,decision.index.following.dec,slot.following.dec,study.day.nogap.following.dec
14,2015-09-26 06:17:00,2015-09-26 02:17:00,43,5.0,5.0,1.0,6.0,1.0,2.0
14,2015-09-26 06:18:00,2015-09-26 02:18:00,3,5.0,5.0,1.0,6.0,1.0,2.0
14,2015-09-26 11:14:00,2015-09-26 07:14:00,24,5.0,5.0,1.0,6.0,1.0,2.0
14,2015-09-26 11:15:00,2015-09-26 07:15:00,43,5.0,5.0,1.0,6.0,1.0,2.0
14,2015-09-26 11:16:00,2015-09-26 07:16:00,32,5.0,5.0,1.0,6.0,1.0,2.0
14,2015-09-26 11:17:00,2015-09-26 07:17:00,13,5.0,5.0,1.0,6.0,1.0,2.0
14,2015-09-26 11:23:00,2015-09-26 07:23:00,18,5.0,5.0,1.0,6.0,1.0,2.0
14,2015-09-26 11:25:00,2015-09-26 07:25:00,35,5.0,5.0,1.0,6.0,1.0,2.0
14,2015-09-26 11:26:00,2015-09-26 07:26:00,2,5.0,5.0,1.0,6.0,1.0,2.0
14,2015-09-26 11:27:00,2015-09-26 07:27:00,22,5.0,5.0,1.0,6.0,1.0,2.0
14,2015-09-26 11:33:00,2015-09-26 07:33:00,17,5.0,5.0,1.0,6.0,1.0,2.0
14,2015-09-26 14:19:00,2015-09-26 10:19:00,44,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:21:00,2015-09-26 10:21:00,39,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:22:00,2015-09-26 10:22:00,39,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:26:00,2015-09-26 10:26:00,45,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:27:00,2015-09-26 10:27:00,15,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:28:00,2015-09-26 10:28:00,97,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:29:00,2015-09-26 10:29:00,58,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:30:00,2015-09-26 10:30:00,19,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:31:00,2015-09-26 10:31:00,52,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:33:00,2015-09-26 10:33:00,29,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:37:00,2015-09-26 10:37:00,35,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:38:00,2015-09-26 10:38:00,32,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:40:00,2015-09-26 10:40:00,76,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:41:00,2015-09-26 10:41:00,32,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:42:00,2015-09-26 10:42:00,42,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:45:00,2015-09-26 10:45:00,50,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:46:00,2015-09-26 10:46:00,7,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:47:00,2015-09-26 10:47:00,81,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:48:00,2015-09-26 10:48:00,21,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:49:00,2015-09-26 10:49:00,29,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:54:00,2015-09-26 10:54:00,19,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:56:00,2015-09-26 10:56:00,37,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 14:57:00,2015-09-26 10:57:00,21,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 15:01:00,2015-09-26 11:01:00,28,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 15:20:00,2015-09-26 11:20:00,48,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 15:21:00,2015-09-26 11:21:00,79,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 15:28:00,2015-09-26 11:28:00,55,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 15:29:00,2015-09-26 11:29:00,112,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 15:30:00,2015-09-26 11:30:00,86,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 15:39:00,2015-09-26 11:39:00,44,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 15:42:00,2015-09-26 11:42:00,58,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 15:44:00,2015-09-26 11:44:00,18,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 15:50:00,2015-09-26 11:50:00,39,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 15:51:00,2015-09-26 11:51:00,24,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 15:56:00,2015-09-26 11:56:00,18,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 15:57:00,2015-09-26 11:57:00,63,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 16:02:00,2015-09-26 12:02:00,113,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 16:03:00,2015-09-26 12:03:00,25,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 16:04:00,2015-09-26 12:04:00,14,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 16:05:00,2015-09-26 12:05:00,46,6.0,1.0,2.0,7.0,2.0,2.0
14,2015-09-26 17:08:00,2015-09-26 13:08:00,50,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 17:09:00,2015-09-26 13:09:00,90,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 17:10:00,2015-09-26 13:10:00,80,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 17:11:00,2015-09-26 13:11:00,77,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 17:18:00,2015-09-26 13:18:00,24,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 17:20:00,2015-09-26 13:20:00,21,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 17:22:00,2015-09-26 13:22:00,19,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 17:23:00,2015-09-26 13:23:00,49,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 17:24:00,2015-09-26 13:24:00,69,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 17:45:00,2015-09-26 13:45:00,21,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 17:46:00,2015-09-26 13:46:00,21,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:03:00,2015-09-26 14:03:00,18,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:04:00,2015-09-26 14:04:00,50,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:05:00,2015-09-26 14:05:00,66,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:07:00,2015-09-26 14:07:00,22,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:09:00,2015-09-26 14:09:00,41,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:10:00,2015-09-26 14:10:00,19,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:19:00,2015-09-26 14:19:00,19,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:20:00,2015-09-26 14:20:00,42,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:21:00,2015-09-26 14:21:00,43,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:22:00,2015-09-26 14:22:00,46,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:23:00,2015-09-26 14:23:00,8,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:42:00,2015-09-26 14:42:00,39,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:44:00,2015-09-26 14:44:00,37,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:45:00,2015-09-26 14:45:00,46,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:46:00,2015-09-26 14:46:00,40,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:47:00,2015-09-26 14:47:00,14,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:48:00,2015-09-26 14:48:00,35,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:49:00,2015-09-26 14:49:00,104,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:50:00,2015-09-26 14:50:00,14,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:52:00,2015-09-26 14:52:00,55,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:53:00,2015-09-26 14:53:00,63,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:54:00,2015-09-26 14:54:00,39,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:56:00,2015-09-26 14:56:00,38,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:57:00,2015-09-26 14:57:00,39,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 18:58:00,2015-09-26 14:58:00,40,7.0,2.0,2.0,8.0,3.0,2.0
14,2015-09-26 19:01:00,2015-09-26 15:01:00,54,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:02:00,2015-09-26 15:02:00,13,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:04:00,2015-09-26 15:04:00,19,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:06:00,2015-09-26 15:06:00,20,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:07:00,2015-09-26 15:07:00,37,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:08:00,2015-09-26 15:08:00,11,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:10:00,2015-09-26 15:10:00,21,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:11:00,2015-09-26 15:11:00,60,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:12:00,2015-09-26 15:12:00,44,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:13:00,2015-09-26 15:13:00,71,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:14:00,2015-09-26 15:14:00,25,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:18:00,2015-09-26 15:18:00,22,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:35:00,2015-09-26 15:35:00,22,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:37:00,2015-09-26 15:37:00,59,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:39:00,2015-09-26 15:39:00,25,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:40:00,2015-09-26 15:40:00,22,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:41:00,2015-09-26 15:41:00,21,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:43:00,2015-09-26 15:43:00,40,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:45:00,2015-09-26 15:45:00,19,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:48:00,2015-09-26 15:48:00,18,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:49:00,2015-09-26 15:49:00,53,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:50:00,2015-09-26 15:50:00,15,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 19:59:00,2015-09-26 15:59:00,35,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:04:00,2015-09-26 16:04:00,37,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:06:00,2015-09-26 16:06:00,85,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:07:00,2015-09-26 16:07:00,103,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:08:00,2015-09-26 16:08:00,80,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:09:00,2015-09-26 16:09:00,52,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:10:00,2015-09-26 16:10:00,72,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:11:00,2015-09-26 16:11:00,51,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:12:00,2015-09-26 16:12:00,6,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:13:00,2015-09-26 16:13:00,18,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:14:00,2015-09-26 16:14:00,50,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:15:00,2015-09-26 16:15:00,66,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:16:00,2015-09-26 16:16:00,40,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:17:00,2015-09-26 16:17:00,18,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:18:00,2015-09-26 16:18:00,16,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:19:00,2015-09-26 16:19:00,59,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:21:00,2015-09-26 16:21:00,26,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:24:00,2015-09-26 16:24:00,22,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:27:00,2015-09-26 16:27:00,46,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:28:00,2015-09-26 16:28:00,16,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:32:00,2015-09-26 16:32:00,38,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:35:00,2015-09-26 16:35:00,24,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:37:00,2015-09-26 16:37:00,65,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:38:00,2015-09-26 16:38:00,44,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:39:00,2015-09-26 16:39:00,43,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:41:00,2015-09-26 16:41:00,25,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:49:00,2015-09-26 16:49:00,34,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:50:00,2015-09-26 16:50:00,43,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:51:00,2015-09-26 16:51:00,19,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:52:00,2015-09-26 16:52:00,32,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:58:00,2015-09-26 16:58:00,34,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 20:59:00,2015-09-26 16:59:00,36,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 21:04:00,2015-09-26 17:04:00,31,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 21:05:00,2015-09-26 17:05:00,22,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 21:13:00,2015-09-26 17:13:00,113,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 21:14:00,2015-09-26 17:14:00,13,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 21:15:00,2015-09-26 17:15:00,18,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 21:16:00,2015-09-26 17:16:00,11,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 21:19:00,2015-09-26 17:19:00,11,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 21:36:00,2015-09-26 17:36:00,28,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 21:38:00,2015-09-26 17:38:00,20,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 21:39:00,2015-09-26 17:39:00,76,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 21:40:00,2015-09-26 17:40:00,37,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 21:48:00,2015-09-26 17:48:00,40,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 21:49:00,2015-09-26 17:49:00,27,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 21:50:00,2015-09-26 17:50:00,30,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 21:52:00,2015-09-26 17:52:00,21,8.0,3.0,2.0,9.0,4.0,2.0
14,2015-09-26 22:14:00,2015-09-26 18:14:00,61,9.0,4.0,2.0,10.0,5.0,2.0
14,2015-09-26 22:15:00,2015-09-26 18:15:00,31,9.0,4.0,2.0,10.0,5.0,2.0
14,2015-09-26 22:16:00,2015-09-26 18:16:00,17,9.0,4.0,2.0,10.0,5.0,2.0
14,2015-09-26 22:17:00,2015-09-26 18:17:00,28,9.0,4.0,2.0,10.0,5.0,2.0
14,2015-09-26 22:22:00,2015-09-26 18:22:00,25,9.0,4.0,2.0,10.0,5.0,2.0
14,2015-09-26 22:29:00,2015-09-26 18:29:00,14,9.0,4.0,2.0,10.0,5.0,2.0
14,2015-09-26 22:30:00,2015-09-26 18:30:00,24,9.0,4.0,2.0,10.0,5.0,2.0
14,2015-09-26 22:41:00,2015-09-26 18:41:00,29,9.0,4.0,2.0,10.0,5.0,2.0
14,2015-09-26 23:04:00,2015-09-26 19:04:00,39,9.0,4.0,2.0,10.0,5.0,2.0
14,2015-09-26 23:05:00,2015-09-26 19:05:00,38,9.0,4.0,2.0,10.0,5.0,2.0
14,2015-09-26 23:06:00,2015-09-26 19:06:00,32,9.0,4.0,2.0,10.0,5.0,2.0
14,2015-09-26 23:07:00,2015-09-26 19:07:00,22,9.0,4.0,2.0,10.0,5.0,2.0
14,2015-09-26 23:14:00,2015-09-26 19:14:00,16,9.0,4.0,2.0,10.0,5.0,2.0
14,2015-09-26 23:17:00,2015-09-26 19:17:00,18,9.0,4.0,2.0,10.0,5.0,2.0
14,2015-09-26 23:18:00,2015-09-26 19:18:00,4,9.0,4.0,2.0,10.0,5.0,2.0
14,2015-09-26 23:34:00,2015-09-26 19:34:00,58,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-26 23:35:00,2015-09-26 19:35:00,23,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-26 23:36:00,2015-09-26 19:36:00,61,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-26 23:37:00,2015-09-26 19:37:00,123,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-26 23:38:00,2015-09-26 19:38:00,87,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-26 23:39:00,2015-09-26 19:39:00,26,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-26 23:41:00,2015-09-26 19:41:00,20,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-26 23:51:00,2015-09-26 19:51:00,66,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-26 23:52:00,2015-09-26 19:52:00,49,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-26 23:53:00,2015-09-26 19:53:00,18,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:00:00,2015-09-26 20:00:00,29,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:01:00,2015-09-26 20:01:00,45,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:03:00,2015-09-26 20:03:00,67,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:04:00,2015-09-26 20:04:00,54,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:05:00,2015-09-26 20:05:00,19,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:10:00,2015-09-26 20:10:00,20,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:11:00,2015-09-26 20:11:00,22,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:13:00,2015-09-26 20:13:00,57,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:14:00,2015-09-26 20:14:00,13,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:15:00,2015-09-26 20:15:00,71,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:16:00,2015-09-26 20:16:00,33,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:17:00,2015-09-26 20:17:00,26,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:18:00,2015-09-26 20:18:00,16,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:23:00,2015-09-26 20:23:00,22,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:27:00,2015-09-26 20:27:00,33,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:29:00,2015-09-26 20:29:00,27,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:30:00,2015-09-26 20:30:00,65,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:31:00,2015-09-26 20:31:00,70,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:32:00,2015-09-26 20:32:00,14,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:33:00,2015-09-26 20:33:00,26,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:35:00,2015-09-26 20:35:00,58,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:37:00,2015-09-26 20:37:00,17,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:38:00,2015-09-26 20:38:00,18,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:48:00,2015-09-26 20:48:00,60,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:49:00,2015-09-26 20:49:00,2,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:52:00,2015-09-26 20:52:00,19,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:55:00,2015-09-26 20:55:00,42,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:56:00,2015-09-26 20:56:00,22,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:58:00,2015-09-26 20:58:00,21,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 00:59:00,2015-09-26 20:59:00,21,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 01:00:00,2015-09-26 21:00:00,44,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 01:01:00,2015-09-26 21:01:00,38,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 01:02:00,2015-09-26 21:02:00,50,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 01:03:00,2015-09-26 21:03:00,58,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 01:04:00,2015-09-26 21:04:00,47,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 01:05:00,2015-09-26 21:05:00,17,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 01:10:00,2015-09-26 21:10:00,37,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 02:29:00,2015-09-26 22:29:00,67,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 02:32:00,2015-09-26 22:32:00,65,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 02:33:00,2015-09-26 22:33:00,30,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 02:44:00,2015-09-26 22:44:00,24,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 02:45:00,2015-09-26 22:45:00,35,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 02:49:00,2015-09-26 22:49:00,38,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 02:57:00,2015-09-26 22:57:00,20,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 02:59:00,2015-09-26 22:59:00,22,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:05:00,2015-09-26 23:05:00,19,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:09:00,2015-09-26 23:09:00,89,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:10:00,2015-09-26 23:10:00,113,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:11:00,2015-09-26 23:11:00,117,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:12:00,2015-09-26 23:12:00,112,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:13:00,2015-09-26 23:13:00,116,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:14:00,2015-09-26 23:14:00,83,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:15:00,2015-09-26 23:15:00,109,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:16:00,2015-09-26 23:16:00,92,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:17:00,2015-09-26 23:17:00,62,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:18:00,2015-09-26 23:18:00,110,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:19:00,2015-09-26 23:19:00,104,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:20:00,2015-09-26 23:20:00,58,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:21:00,2015-09-26 23:21:00,87,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:22:00,2015-09-26 23:22:00,71,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:23:00,2015-09-26 23:23:00,94,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:24:00,2015-09-26 23:24:00,56,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:25:00,2015-09-26 23:25:00,103,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:26:00,2015-09-26 23:26:00,100,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:27:00,2015-09-26 23:27:00,102,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:28:00,2015-09-26 23:28:00,108,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:29:00,2015-09-26 23:29:00,51,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:31:00,2015-09-26 23:31:00,29,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:34:00,2015-09-26 23:34:00,15,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:35:00,2015-09-26 23:35:00,47,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:36:00,2015-09-26 23:36:00,24,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:37:00,2015-09-26 23:37:00,35,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:38:00,2015-09-26 23:38:00,84,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:39:00,2015-09-26 23:39:00,1,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:44:00,2015-09-26 23:44:00,25,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:45:00,2015-09-26 23:45:00,24,10.0,5.0,2.0,11.0,1.0,3.0
14,2015-09-27 03:46:00,2015-09-26 23:46:00,51,10.0,5.0,2.0,11.0,1.0,3.0
