decision_datetime,is.randomized,snooze.status,intransit,avail,send,returned.message,response,dec.precipitation.chance,uid,decision_idx_nogap,decision_date,decision_slot,steps30,steps30pre,steps10,weather,temp,loc
2015-11-16 13:17:30,True,False,False,True,2,Can you take a detour fit in 500 steps before your next task Give yourself some energy for the rest of the day,good,0.0,20,158.0,2015-11-16,1.0,0.0,40.0,0.0,clear,cold,work
2015-11-16 17:17:54,True,False,False,True,1,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,good,0.0,20,159.0,2015-11-16,2.0,276.0,0.0,125.0,clear,mild,dining
2015-11-16 19:33:34,False,False,False,True,0,donotnotify,no_send,0.0,20,160.0,2015-11-16,3.0,40.0,0.0,0.0,clear,mild,work
2015-11-16 22:47:50,True,False,False,True,2,Bad day Good day Either waywe bet youll feel better after a 1015 minute walk Where can you head right now,good,0.0,20,161.0,2015-11-16,4.0,65.0,391.0,18.0,cloudy,cool,home
2015-11-17 00:33:23,False,False,False,True,0,donotnotify,no_send,0.0,20,162.0,2015-11-17,5.0,43.0,55.0,18.0,cloudy,cool,service
2015-11-17 13:17:04,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,0.0,20,163.0,2015-11-17,1.0,121.0,28.0,121.0,cloudy,cool,work
2015-11-17 17:21:17,True,False,False,True,2,Exposure to sunlighteven on cloudy daysis so important Can you get some light with a 15minute walk this afternoon,good,15.0,20,164.0,2015-11-17,2.0,0.0,12.0,0.0,cloudy,cool,work
2015-11-17 19:33:33,False,False,False,True,0,donotnotify,no_send,15.0,20,165.0,2015-11-17,3.0,81.0,265.0,21.0,cloudy,mild,work
2015-11-17 22:47:55,True,False,False,True,2,Taking the bus home How about walking to a bus stop a few blocks further away starting your evening with a bit of fresh air,good,15.0,20,166.0,2015-11-17,4.0,45.0,97.0,45.0,cloudy,cool,service
2015-11-18 00:32:24,False,False,False,True,0,donotnotify,no_send,49.0,20,167.0,2015-11-18,5.0,72.0,86.0,23.0,cloudy,cool,home
2015-11-18 13:16:38,True,False,False,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,good,0.0,20,168.0,2015-11-18,1.0,0.0,50.0,0.0,clear,cool,work
2015-11-18 17:17:09,False,False,False,True,0,donotnotify,no_send,1.0,20,169.0,2015-11-18,2.0,89.0,0.0,0.0,cloudy,mild,work
2015-11-18 19:33:40,True,False,False,True,2,Could you take the stairs this afternoon Even those few extra steps will ensure that you feel great when you head home for the evening,good,80.0,20,170.0,2015-11-18,3.0,263.0,0.0,247.0,cloudy,cool,work
2015-11-18 22:46:59,True,False,False,True,2,Be selfishtake a walk When youre exercising theres truly nothing better you can be doing for yourself,good,55.0,20,171.0,2015-11-18,4.0,74.0,295.0,74.0,bad,mild,service
2015-11-19 00:32:39,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,43.0,20,172.0,2015-11-19,5.0,219.0,153.0,0.0,cloudy,mild,service
2015-11-19 13:18:34,False,False,False,True,0,donotnotify,no_send,0.0,20,173.0,2015-11-19,1.0,0.0,0.0,0.0,cloudy,cool,work
2015-11-19 17:18:32,True,False,False,True,2,The weather is beautiful Dont believe us Well head outside see for yourself,good,0.0,20,174.0,2015-11-19,2.0,315.0,0.0,93.0,cloudy,cool,dining
2015-11-19 19:32:37,False,False,False,True,0,donotnotify,no_send,0.0,20,175.0,2015-11-19,3.0,0.0,100.0,0.0,clear,cool,work
2015-11-19 22:46:43,False,False,False,True,0,donotnotify,no_send,0.0,20,176.0,2015-11-19,4.0,280.0,493.0,280.0,clear,cool,service
2015-11-20 00:33:32,True,False,False,True,2,Had a long day An evening walk is a great way to relax recharge reflect on todays achievements,no_response,0.0,20,177.0,2015-11-20,5.0,20.0,378.0,20.0,clear,cold,home
2015-11-20 13:17:46,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,0.0,20,178.0,2015-11-20,1.0,0.0,0.0,0.0,clear,cold,work
2015-11-20 17:16:33,False,False,False,True,0,donotnotify,no_send,0.0,20,179.0,2015-11-20,2.0,144.0,216.0,81.0,cloudy,cold,service
2015-11-20 19:36:34,True,False,False,True,1,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,good,0.0,20,180.0,2015-11-20,3.0,272.0,46.0,0.0,clear,cool,service
2015-11-20 22:46:47,False,False,False,True,0,donotnotify,no_send,0.0,20,181.0,2015-11-20,4.0,349.0,120.0,0.0,clear,cold,home
2015-11-21 00:31:34,True,False,False,True,1,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,good,0.0,20,182.0,2015-11-21,5.0,0.0,88.0,0.0,clear,cold,service
2015-11-21 13:18:33,True,False,False,True,2,Good morning How about grabbing your coat enjoying a peaceful walk before the shoveling begins,good,81.0,20,183.0,2015-11-21,1.0,25.0,54.0,25.0,bad,cold,service
2015-11-21 17:17:15,False,False,True,False,0,donotnotify,no_send,90.0,20,184.0,2015-11-21,2.0,175.0,164.0,0.0,bad,cold,dining
2015-11-21 19:32:00,True,False,False,True,2,Oh the weather outside is frightful but thats what makes it fun Plus who might you run into if you go for a chilly stroll,good,95.0,20,185.0,2015-11-21,3.0,29.0,254.0,0.0,bad,cold,home
2015-11-21 22:46:31,True,False,True,False,0,donotnotify,no_send,89.0,20,186.0,2015-11-21,4.0,51.0,255.0,0.0,bad,cold,activity
2015-11-22 00:35:48,False,False,False,True,0,donotnotify,no_send,32.0,20,187.0,2015-11-22,5.0,126.0,17.0,126.0,bad,cold,shopping
2015-11-22 13:16:51,False,False,False,True,0,donotnotify,no_send,0.0,20,188.0,2015-11-22,1.0,0.0,0.0,0.0,clear,freezing,home
2015-11-22 17:17:44,False,False,False,True,0,donotnotify,no_send,0.0,20,189.0,2015-11-22,2.0,232.0,129.0,107.0,clear,cold,home
2015-11-22 19:32:57,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,0.0,20,190.0,2015-11-22,3.0,207.0,199.0,85.0,clear,cold,service
2015-11-22 22:49:58,True,False,False,True,1,Need to decompress after a long day A 1520 minute walk might help,bad,0.0,20,191.0,2015-11-22,4.0,83.0,117.0,83.0,clear,cold,home
2015-11-23 00:31:37,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,0.0,20,192.0,2015-11-23,5.0,0.0,0.0,0.0,clear,freezing,service
2015-11-23 13:16:53,True,False,False,True,2,Its hard to take breaks when youre being productive isnt it Remember walks improve energy stamina Play the long game fit in a 10 minute walk now,good,15.0,20,193.0,2015-11-23,1.0,0.0,149.0,0.0,cloudy,freezing,work
2015-11-23 17:17:00,False,False,False,True,0,donotnotify,no_send,33.0,20,194.0,2015-11-23,2.0,74.0,0.0,56.0,cloudy,cold,work
2015-11-23 19:33:10,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,0.0,20,195.0,2015-11-23,3.0,88.0,72.0,88.0,cloudy,cold,work
2015-11-23 22:47:32,True,False,False,True,2,Its hard to beat a nice peaceful walk even when the weathers not great Can you fit in 1000 steps now,no_response,24.0,20,196.0,2015-11-23,4.0,128.0,93.0,128.0,cloudy,cold,home
2015-11-24 00:35:20,False,False,False,True,0,donotnotify,no_send,0.0,20,197.0,2015-11-24,5.0,0.0,118.0,0.0,cloudy,cold,home
2015-11-24 13:16:52,False,False,False,True,0,donotnotify,no_send,0.0,20,198.0,2015-11-24,1.0,22.0,174.0,0.0,cloudy,cold,work
2015-11-24 17:20:07,True,False,False,True,2,Be selfishtake a walk When youre exercising theres truly nothing better you can be doing for yourself,good,0.0,20,199.0,2015-11-24,2.0,98.0,0.0,98.0,cloudy,cold,work
2015-11-24 19:32:56,False,False,False,True,0,donotnotify,no_send,0.0,20,200.0,2015-11-24,3.0,0.0,0.0,0.0,cloudy,cool,service
2015-11-24 22:48:55,True,False,True,False,0,donotnotify,no_send,0.0,20,201.0,2015-11-24,4.0,117.0,56.0,0.0,clear,cold,service
2015-11-25 00:31:31,False,False,False,True,0,donotnotify,no_send,0.0,20,202.0,2015-11-25,5.0,100.0,70.0,100.0,clear,cold,service
2015-11-25 13:17:02,True,False,False,True,1,Your eyes need a break too Try standing up for 30 seconds looking away from your computer Maybe stretch your neck back,good,3.0,20,203.0,2015-11-25,1.0,0.0,22.0,0.0,clear,cold,work
2015-11-25 17:16:32,False,False,False,True,0,donotnotify,no_send,0.0,20,204.0,2015-11-25,2.0,186.0,28.0,0.0,clear,cool,work
2015-11-25 19:32:13,False,False,False,True,0,donotnotify,no_send,0.0,20,205.0,2015-11-25,3.0,93.0,0.0,24.0,clear,cool,work
2015-11-25 22:46:56,True,False,False,True,2,The sky is blue and calling to you Will you answer it with a refreshing stroll,good,0.0,20,206.0,2015-11-25,4.0,0.0,0.0,0.0,clear,cool,service
2015-11-26 00:31:30,False,False,False,True,0,donotnotify,no_send,0.0,20,207.0,2015-11-26,5.0,80.0,0.0,0.0,cloudy,cool,service
2015-11-26 13:18:25,False,False,False,True,0,donotnotify,no_send,40.0,20,208.0,2015-11-26,1.0,20.0,0.0,0.0,bad,cool,activity
2015-11-26 17:20:52,False,False,False,True,0,donotnotify,no_send,15.0,20,209.0,2015-11-26,2.0,735.0,28.0,20.0,cloudy,cool,service
2015-11-26 19:32:19,True,False,False,True,1,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,good,15.0,20,210.0,2015-11-26,3.0,25.0,146.0,0.0,cloudy,cool,service
2015-11-27 13:16:36,False,False,False,True,0,donotnotify,no_send,84.0,20,213.0,2015-11-27,1.0,0.0,0.0,0.0,bad,cool,activity
2015-11-27 17:16:41,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,8.0,20,214.0,2015-11-27,2.0,708.0,65.0,0.0,bad,cool,home
2015-11-27 19:35:06,True,False,False,True,1,How about getting up stretching those arms and legs after a productive day at work You deserve it,good,5.0,20,215.0,2015-11-27,3.0,175.0,206.0,105.0,cloudy,cool,home
2015-11-27 22:48:29,False,False,False,True,0,donotnotify,no_send,51.0,20,216.0,2015-11-27,4.0,89.0,39.0,52.0,cloudy,cold,home
2015-11-28 00:32:32,True,False,False,True,2,Is there someone you want to call Maybe a loved one or a faraway friend Give them a call and walk while you talk,good,-1.0,20,217.0,2015-11-28,5.0,0.0,314.0,0.0,cloudy,freezing,home
2015-11-28 13:17:00,True,False,False,True,2,How could you get 500 steps right now Walk up down your stairs for 5 minutes Walk the perimeter of your house a few times,good,0.0,20,218.0,2015-11-28,1.0,23.0,0.0,0.0,cloudy,cold,home
2015-11-28 17:16:34,False,False,False,True,0,donotnotify,no_send,0.0,20,219.0,2015-11-28,2.0,292.0,0.0,45.0,cloudy,cold,home
2015-11-28 19:31:57,False,False,False,True,0,donotnotify,no_send,0.0,20,220.0,2015-11-28,3.0,0.0,0.0,0.0,cloudy,cold,service
2015-11-28 22:49:30,True,False,False,True,2,Be selfishtake a walk When youre exercising theres truly nothing better you can be doing for yourself,no_response,0.0,20,221.0,2015-11-28,4.0,251.0,0.0,41.0,clear,cold,service
2015-11-29 00:31:34,False,False,False,True,0,donotnotify,no_send,0.0,20,222.0,2015-11-29,5.0,0.0,230.0,0.0,clear,cold,service
2015-11-29 13:16:30,True,False,False,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,no_response,0.0,20,223.0,2015-11-29,1.0,0.0,0.0,0.0,clear,freezing,home
2015-11-29 17:18:24,False,False,False,True,0,donotnotify,no_send,0.0,20,224.0,2015-11-29,2.0,140.0,227.0,111.0,clear,cold,home
2015-11-29 19:35:23,True,False,False,True,2,How about a 15minute walk outside Enjoy the colors of nature and get some fresh air,bad,0.0,20,225.0,2015-11-29,3.0,548.0,94.0,343.0,clear,cold,home
2015-11-29 22:46:34,False,False,False,True,0,donotnotify,no_send,0.0,20,226.0,2015-11-29,4.0,0.0,51.0,0.0,clear,cold,service
2015-11-30 00:33:21,False,False,False,True,0,donotnotify,no_send,0.0,20,227.0,2015-11-30,5.0,0.0,36.0,0.0,clear,cold,home
2015-11-30 13:16:33,True,False,False,True,2,How much more productive would you feel for the rest of the day if you took a 10 minute walk now,good,0.0,20,228.0,2015-11-30,1.0,0.0,199.0,0.0,clear,cold,work
2015-11-30 17:16:31,False,False,False,True,0,donotnotify,no_send,0.0,20,229.0,2015-11-30,2.0,0.0,228.0,0.0,clear,cool,work
2015-11-30 19:36:13,False,False,False,True,0,donotnotify,no_send,0.0,20,230.0,2015-11-30,3.0,0.0,94.0,0.0,clear,cool,work
2015-11-30 22:46:35,True,False,False,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,good,0.0,20,231.0,2015-11-30,4.0,230.0,191.0,125.0,clear,cold,home
2015-10-22 18:31:47,True,False,False,True,2,Head up Its great walking weather right now Think how invigorated youll feel after a short walk,good,0.0,21,0.0,2015-10-22,3.0,1114.0,0.0,561.0,cloudy,mild,work
2015-10-22 21:33:28,False,False,True,False,0,donotnotify,no_send,0.0,21,1.0,2015-10-22,4.0,322.0,821.0,0.0,cloudy,mild,service
2015-10-22 23:01:56,False,False,False,True,0,donotnotify,no_send,0.0,21,2.0,2015-10-22,5.0,2244.0,1431.0,526.0,cloudy,mild,dining
2015-10-23 13:01:30,True,False,False,True,2,The morning is a great time to be active How about a walk around the outside of your building before settling in at your desk,good,0.0,21,3.0,2015-10-23,1.0,0.0,127.0,0.0,cloudy,cool,activity
2015-10-23 15:32:00,True,False,True,False,0,donotnotify,no_send,0.0,21,4.0,2015-10-23,2.0,353.0,629.0,0.0,cloudy,cool,activity
2015-10-23 18:31:36,True,False,False,True,1,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,good,0.0,21,5.0,2015-10-23,3.0,704.0,261.0,299.0,cloudy,cool,activity
2015-10-23 21:33:31,True,False,False,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,good,0.0,21,6.0,2015-10-23,4.0,254.0,69.0,228.0,cloudy,cool,service
2015-10-23 23:02:00,True,False,False,True,2,Some fresh evening air is a great way to unwind after a long day Are you up for a brisk walk,good,0.0,21,7.0,2015-10-23,5.0,528.0,604.0,125.0,cloudy,cool,service
2015-10-24 13:02:42,False,False,True,False,0,donotnotify,no_send,0.0,21,8.0,2015-10-24,1.0,0.0,272.0,0.0,cloudy,cool,shopping
2015-10-24 15:35:41,False,False,False,True,0,donotnotify,no_send,0.0,21,9.0,2015-10-24,2.0,388.0,539.0,164.0,cloudy,cool,home
2015-10-24 18:34:17,False,False,False,True,0,donotnotify,no_send,80.0,21,10.0,2015-10-24,3.0,747.0,622.0,196.0,cloudy,mild,home
2015-10-24 21:31:38,False,False,True,False,0,donotnotify,no_send,5.0,21,11.0,2015-10-24,4.0,0.0,0.0,0.0,bad,mild,shopping
2015-10-24 23:01:53,False,False,False,True,0,donotnotify,no_send,19.0,21,12.0,2015-10-24,5.0,252.0,182.0,0.0,cloudy,mild,service
2015-10-25 13:01:33,True,False,False,True,2,How can you be active this weekend How about trying out a new sport or checking out the farmers market,good,0.0,21,13.0,2015-10-25,1.0,0.0,0.0,0.0,clear,cool,home
2015-10-25 15:31:30,True,False,False,True,2,Are your arms tight Try arm circles stand straight extend arms to the sides and make big circles forwards and backwards,good,0.0,21,14.0,2015-10-25,2.0,118.0,931.0,118.0,clear,cool,home
2015-10-25 18:32:04,False,False,True,False,0,donotnotify,no_send,0.0,21,15.0,2015-10-25,3.0,675.0,3525.0,593.0,clear,mild,home
2015-10-25 21:32:07,True,False,False,True,2,From raking leaves to mowing the lawn yard work is a great form of exercise Spend 10 minutes outside any weeds to be pulled,good,0.0,21,16.0,2015-10-25,4.0,276.0,140.0,153.0,clear,mild,home
2015-10-25 23:01:31,True,False,False,True,2,What about a walk around the block after dinner or between dinner dessert Give your body the movement it needs,bad,0.0,21,17.0,2015-10-25,5.0,64.0,230.0,36.0,clear,cool,home
2015-10-26 13:02:17,True,False,True,False,0,donotnotify,no_send,0.0,21,18.0,2015-10-26,1.0,649.0,644.0,454.0,clear,cold,work
2015-10-26 15:35:48,False,False,False,True,0,donotnotify,no_send,0.0,21,19.0,2015-10-26,2.0,527.0,0.0,406.0,clear,cool,work
2015-10-26 18:33:42,True,False,False,True,2,How do your legs feel Bet theyd love a walk outside How about stretching them out with 1000 steps,good,0.0,21,20.0,2015-10-26,3.0,0.0,0.0,0.0,clear,cool,work
2015-10-26 21:31:32,True,False,False,True,2,Its a lovely evening Why not embrace the calm with a walk outside,no_response,0.0,21,21.0,2015-10-26,4.0,3063.0,1023.0,931.0,clear,cool,home
2015-10-26 23:03:02,False,False,False,True,0,donotnotify,no_send,0.0,21,22.0,2015-10-26,5.0,336.0,0.0,0.0,clear,cool,home
2015-10-27 13:03:00,False,False,False,True,0,donotnotify,no_send,0.0,21,23.0,2015-10-27,1.0,0.0,752.0,0.0,clear,cool,work
2015-10-27 15:32:25,True,False,False,True,1,Hows your energy level this afternoon A 1015 minute walk can enliven your body,good,0.0,21,24.0,2015-10-27,2.0,227.0,0.0,227.0,clear,cool,work
2015-10-27 18:33:10,True,False,False,True,1,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,good,0.0,21,25.0,2015-10-27,3.0,181.0,389.0,0.0,cloudy,cool,work
2015-10-27 21:35:08,True,False,False,True,2,How about taking a few laps at the mall after work Maybe its a clich but heysteps are steps,good,0.0,21,26.0,2015-10-27,4.0,166.0,291.0,0.0,cloudy,cool,service
2015-10-27 23:02:56,True,False,False,True,2,In the mood to do good Head to the park with a small trash bag set a goal of picking up 10 pieces of trash during your walk,good,0.0,21,27.0,2015-10-27,5.0,175.0,21.0,40.0,cloudy,cool,service
2015-10-28 13:01:41,True,False,False,True,2,How could you get some steps right now Dancing Walking in place Maybe a jaunt outside,bad,82.0,21,28.0,2015-10-28,1.0,434.0,0.0,171.0,cloudy,cool,home
2015-10-28 15:31:47,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,35.0,21,29.0,2015-10-28,2.0,0.0,83.0,0.0,cloudy,cool,work
2015-10-28 18:35:57,True,False,False,True,1,Feeling stiff Try standing up reaching down to touch your toes It might look silly but we bet it feels good,no_response,39.0,21,30.0,2015-10-28,3.0,0.0,0.0,0.0,bad,mild,work
2015-10-28 21:32:52,True,False,False,True,2,How do you feel on days when you walk more How could you fit in a walk tonight,no_response,40.0,21,31.0,2015-10-28,4.0,0.0,0.0,0.0,cloudy,mild,work
2015-10-28 23:01:37,False,False,False,True,0,donotnotify,no_send,5.0,21,32.0,2015-10-28,5.0,176.0,398.0,115.0,cloudy,cool,home
2015-10-29 13:02:44,True,False,False,True,1,Taking the bus this AM How about walking to a stop a few blocks away Its great to get the blood flowing before a busy day,good,15.0,21,33.0,2015-10-29,1.0,0.0,324.0,0.0,cloudy,cold,work
2015-10-29 15:32:44,True,False,False,True,1,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,good,0.0,21,34.0,2015-10-29,2.0,90.0,340.0,0.0,cloudy,cold,work
2015-10-29 18:31:31,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,bad,0.0,21,35.0,2015-10-29,3.0,140.0,0.0,140.0,cloudy,cool,work
2015-10-29 21:32:14,True,False,False,True,1,Your body is an awesome invention How about expressing your gratitude with 10 minutes of stretching tonight,good,0.0,21,36.0,2015-10-29,4.0,149.0,292.0,30.0,cloudy,cool,home
2015-10-29 23:02:38,True,False,False,True,2,Longer routes more steps How might you work longer routes into your weeknight routine,no_response,1.0,21,37.0,2015-10-29,5.0,1135.0,63.0,639.0,cloudy,cool,home
2015-10-30 13:02:36,True,False,False,True,1,Good morning When you get to work try stretching your legs for a minute or two before sitting down at your desk,good,0.0,21,38.0,2015-10-30,1.0,0.0,0.0,0.0,cloudy,cool,work
2015-10-30 15:32:17,True,False,False,True,1,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,good,1.0,21,39.0,2015-10-30,2.0,32.0,233.0,0.0,cloudy,cool,work
2015-10-30 18:31:59,True,False,False,True,2,Its a pretty great outside this afternoon How about a walk around the block to enjoy the fresh air,good,0.0,21,40.0,2015-10-30,3.0,450.0,39.0,109.0,cloudy,cool,work
2015-10-30 21:33:17,False,False,False,True,0,donotnotify,no_send,0.0,21,41.0,2015-10-30,4.0,47.0,538.0,0.0,cloudy,cool,service
2015-10-30 23:01:38,True,False,True,False,0,donotnotify,no_send,1.0,21,42.0,2015-10-30,5.0,266.0,155.0,0.0,cloudy,cool,dining
2015-10-31 13:00:59,True,False,True,False,0,donotnotify,no_send,59.0,21,43.0,2015-10-31,1.0,1331.0,22.0,170.0,cloudy,cool,service
2015-10-31 15:34:10,False,False,False,True,0,donotnotify,no_send,93.0,21,44.0,2015-10-31,2.0,652.0,1007.0,70.0,cloudy,cool,service
2015-10-31 18:32:31,True,False,False,True,2,Every step you take is a step in the right direction Can you fit 500 in now,good,99.0,21,45.0,2015-10-31,3.0,1051.0,732.0,564.0,bad,cool,service
2015-10-31 21:31:54,False,False,True,False,0,donotnotify,no_send,97.0,21,46.0,2015-10-31,4.0,657.0,248.0,308.0,cloudy,cool,service
2015-10-31 23:01:50,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,50.0,21,47.0,2015-10-31,5.0,67.0,116.0,31.0,cloudy,cool,service
2015-11-01 14:02:13,True,False,False,True,2,Busy weekend We can help you plan ahead Where might you find a few 1015 minute slots for walks,good,0.0,21,48.0,2015-11-01,1.0,105.0,604.0,105.0,clear,cool,activity
2015-11-01 16:32:17,True,False,False,True,2,Remember to spend time with friends loved ones who might want to join you for a walk right now,no_response,0.0,21,49.0,2015-11-01,2.0,18.0,0.0,18.0,cloudy,cool,service
2015-11-01 19:31:38,False,False,False,True,0,donotnotify,no_send,0.0,21,50.0,2015-11-01,3.0,465.0,573.0,0.0,clear,mild,service
2015-11-01 22:31:35,False,False,True,False,0,donotnotify,no_send,0.0,21,51.0,2015-11-01,4.0,257.0,606.0,121.0,clear,cool,home
2015-11-02 00:01:52,True,False,False,True,1,What about hiding the remote tonight Adjusting the channel and volume manually keep you moving just a bit while you relax,good,0.0,21,52.0,2015-11-02,5.0,58.0,0.0,18.0,clear,cool,home
2015-11-02 14:01:30,True,False,False,True,2,Need a coffee break How about a walk to a nearby coffee shop If you have extra time maybe you could pick one farther away,good,0.0,21,53.0,2015-11-02,1.0,168.0,696.0,168.0,clear,cool,work
2015-11-02 16:32:39,True,False,False,True,2,Your body is awesome How about expressing your gratitude with a 30 minute walk today,good,0.0,21,54.0,2015-11-02,2.0,0.0,0.0,0.0,clear,mild,work
2015-11-02 19:31:36,False,False,False,True,0,donotnotify,no_send,0.0,21,55.0,2015-11-02,3.0,0.0,0.0,0.0,clear,mild,work
2015-11-02 22:31:55,True,False,False,True,1,Tonight why not try a few stretches or yoga poses You can find beginner poses online might we suggest Childs Pose,no_response,0.0,21,56.0,2015-11-02,4.0,1147.0,922.0,420.0,clear,mild,home
2015-11-03 00:01:46,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,0.0,21,57.0,2015-11-03,5.0,0.0,39.0,0.0,clear,mild,home
2015-11-03 14:01:56,True,False,False,True,2,There are about 2000 steps in a mile How many miles will YOU walk today Could you start with just 500 extra steps before work,bad,0.0,21,58.0,2015-11-03,1.0,20.0,0.0,0.0,clear,cool,work
2015-11-03 16:32:12,False,False,False,True,0,donotnotify,no_send,0.0,21,59.0,2015-11-03,2.0,207.0,162.0,118.0,clear,mild,work
2015-11-03 19:31:32,True,False,False,True,2,30min of walking can have many health benefits including reducing the risk of osteoporosis some cancers How about 15min now 15min later,no_response,0.0,21,60.0,2015-11-03,3.0,0.0,24.0,0.0,clear,warm,work
2015-11-03 22:32:09,False,False,False,True,0,donotnotify,no_send,0.0,21,61.0,2015-11-03,4.0,1143.0,3533.0,1126.0,clear,mild,home
2015-11-04 00:01:30,False,False,False,True,0,donotnotify,no_send,0.0,21,62.0,2015-11-04,5.0,348.0,0.0,18.0,clear,cool,home
2015-11-04 14:01:56,False,False,False,True,0,donotnotify,no_send,0.0,21,63.0,2015-11-04,1.0,70.0,513.0,41.0,clear,cool,work
2015-11-04 16:31:46,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,0.0,21,64.0,2015-11-04,2.0,128.0,326.0,22.0,clear,mild,work
2015-11-04 19:34:04,True,False,False,True,2,Remember to spend time with friends loved ones who might want to join you for a walk right now,good,0.0,21,65.0,2015-11-04,3.0,0.0,89.0,0.0,clear,warm,work
2015-11-04 22:31:33,True,False,False,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,good,0.0,21,66.0,2015-11-04,4.0,91.0,807.0,26.0,clear,mild,home
2015-11-05 00:05:02,False,False,False,True,0,donotnotify,no_send,0.0,21,67.0,2015-11-05,5.0,79.0,644.0,60.0,clear,mild,home
2015-11-05 14:01:59,False,False,False,True,0,donotnotify,no_send,0.0,21,68.0,2015-11-05,1.0,0.0,0.0,0.0,bad,mild,work
2015-11-05 16:31:59,True,False,False,True,2,Overwhelmed or in a slump Exercise can help with both What if you went for a 10 to 15minute walk,good,0.0,21,69.0,2015-11-05,2.0,472.0,206.0,0.0,cloudy,mild,work
2015-11-05 19:31:46,False,False,True,False,0,donotnotify,no_send,0.0,21,70.0,2015-11-05,3.0,941.0,1370.0,512.0,cloudy,mild,service
2015-11-05 22:32:43,False,False,False,True,0,donotnotify,no_send,0.0,21,71.0,2015-11-05,4.0,634.0,183.0,388.0,cloudy,mild,home
2015-11-06 00:01:56,False,False,False,True,0,donotnotify,no_send,0.0,21,72.0,2015-11-06,5.0,44.0,18.0,44.0,cloudy,mild,home
2015-11-06 14:01:32,False,False,False,True,0,donotnotify,no_send,0.0,21,73.0,2015-11-06,1.0,0.0,181.0,0.0,cloudy,cool,work
2015-11-06 16:32:51,True,False,False,True,1,Hows your energy level this afternoon A 1015 minute walk can enliven your body,bad,1.0,21,74.0,2015-11-06,2.0,0.0,0.0,0.0,cloudy,cool,work
2015-11-06 19:32:53,False,False,False,True,0,donotnotify,no_send,0.0,21,75.0,2015-11-06,3.0,220.0,147.0,145.0,cloudy,cool,work
2015-11-06 22:31:51,False,False,True,False,0,donotnotify,no_send,0.0,21,76.0,2015-11-06,4.0,1192.0,695.0,385.0,cloudy,cool,shopping
2015-11-07 00:03:12,True,False,False,True,2,What healthy treat could you make today How about a cup of tea or coffee You could do squats or jumping jacks while the water heats up,bad,0.0,21,77.0,2015-11-07,5.0,0.0,519.0,0.0,cloudy,cool,home
2015-11-07 14:01:31,True,False,False,True,2,What can you do to increase your activity level today Find a gym buddy Try a new activity Run some extra errands,good,0.0,21,78.0,2015-11-07,1.0,24.0,1245.0,24.0,clear,cool,activity
2015-11-07 16:31:30,True,False,False,True,2,How much time do you have for a walk right now 2 minutes 5 minutes 15 minutes Whatever you can do it now,good,0.0,21,79.0,2015-11-07,2.0,764.0,495.0,106.0,cloudy,cool,activity
2015-11-07 19:32:01,False,False,False,True,0,donotnotify,no_send,0.0,21,80.0,2015-11-07,3.0,516.0,320.0,0.0,cloudy,cool,activity
2015-11-07 22:32:53,True,False,False,True,1,Feeling stiff Try standing up reaching down to touch your toes It might look silly but we bet it feels good,good,0.0,21,81.0,2015-11-07,4.0,576.0,365.0,288.0,cloudy,cool,home
2015-11-08 00:01:55,True,False,False,True,1,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,good,0.0,21,82.0,2015-11-08,5.0,218.0,0.0,18.0,clear,cool,home
